family,level,key,metric,old,new,absolute_difference,old_3dp,new_3dp,both_undefined,definition_changed,passed
strict_temporal,detail,Forecasting|797,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|798,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|798,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|798,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|798,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|799,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|799,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|799,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|799,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|80,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|80,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|80,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|80,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|800,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|800,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|800,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|800,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|801,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|801,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|801,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|801,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|806,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|806,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|806,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|806,R2(p3),-8.502222222,-14.82222271,6.320000488,-8.502,-14.822,False,False,False
strict_temporal,detail,Forecasting|807,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|807,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|807,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|807,R2(p3),-8.502222222,-14.82222271,6.320000488,-8.502,-14.822,False,False,False
strict_temporal,detail,Forecasting|81,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|81,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|81,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|81,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|815,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|815,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|815,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|815,R2(p3),-319.08,-301.8000116,17.2799884,-319.080,-301.800,False,False,False
strict_temporal,detail,Forecasting|816,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|816,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|816,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|816,R2(p3),-319.08,-301.8000116,17.2799884,-319.080,-301.800,False,False,False
strict_temporal,detail,Forecasting|817,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|817,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|817,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|817,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|818,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|818,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|818,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|818,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|82,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|82,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|82,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|82,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|820,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|820,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|820,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|820,R2(p3),-0.6628571429,-0.3799999683,0.2828571746,-0.663,-0.380,False,False,False
strict_temporal,detail,Forecasting|821,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|821,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|821,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|821,R2(p3),-0.6628571429,-0.4057142612,0.2571428817,-0.663,-0.406,False,False,False
strict_temporal,detail,Forecasting|825,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|825,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|825,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|825,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|828,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|828,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|828,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|828,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|829,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|829,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|829,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|829,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|83,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|83,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|83,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|83,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|837,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|837,precision,1,,,1.000,,False,True,False
strict_temporal,detail,Forecasting|837,recall,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|837,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|842,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|842,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|842,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|842,R2(p3),-5.18,-9.459999778,4.279999778,-5.180,-9.460,False,False,False
strict_temporal,detail,Forecasting|843,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|843,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|843,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|843,R2(p3),-5.18,-9.459999778,4.279999778,-5.180,-9.460,False,False,False
strict_temporal,detail,Forecasting|844,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|844,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|844,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|844,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|845,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|845,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|845,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|845,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|852,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|852,precision,1,,,1.000,,False,True,False
strict_temporal,detail,Forecasting|852,recall,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|852,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|857,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|857,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|857,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|857,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|858,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|858,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|858,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|858,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|86,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|86,precision,,,,,,True,False,True
strict_temporal,detail,Forecasting|86,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|86,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|87,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|87,precision,,0,,,0.000,False,True,False
strict_temporal,detail,Forecasting|87,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|87,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|882,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|882,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|882,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|882,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|883,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|883,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|883,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|883,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|893,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|893,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|893,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|893,R2(p3),-92.6,-133.7999996,41.1999996,-92.600,-133.800,False,False,False
strict_temporal,detail,Forecasting|894,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|894,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|894,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|894,R2(p3),-96.04,-130.2000031,34.1600031,-96.040,-130.200,False,False,False
strict_temporal,detail,Forecasting|896,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|896,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|896,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|896,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|897,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|897,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|897,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|897,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|898,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|898,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|898,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|898,R2(p3),-0.26,-0.2762163502,0.0162163502,-0.260,-0.276,False,False,False
strict_temporal,detail,Forecasting|899,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|899,precision,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Forecasting|899,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|899,R2(p3),-0.26,-0.2762163502,0.0162163502,-0.260,-0.276,False,False,False
strict_temporal,detail,Forecasting|9,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|9,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|9,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|9,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|90,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|90,precision,,,,,,True,False,True
strict_temporal,detail,Forecasting|90,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|90,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|901,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|901,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|901,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|901,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|902,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|902,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|902,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|902,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|91,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|91,precision,,,,,,True,False,True
strict_temporal,detail,Forecasting|91,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|91,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|913,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|913,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|913,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|913,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|914,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|914,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|914,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|914,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|915,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|915,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|915,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|915,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|916,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|916,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|916,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|916,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|917,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|917,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|917,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|917,R2(p3),-0.45,-0.4562501281,0.0062501281,-0.450,-0.456,False,False,False
strict_temporal,detail,Forecasting|918,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|918,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|918,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|918,R2(p3),-0.45,-0.530000059,0.080000059,-0.450,-0.530,False,False,False
strict_temporal,detail,Forecasting|919,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|919,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|919,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|919,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|92,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|92,precision,,,,,,True,False,True
strict_temporal,detail,Forecasting|92,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|92,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|921,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|921,precision,,0,,,0.000,False,True,False
strict_temporal,detail,Forecasting|921,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|921,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|929,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|929,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|929,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|929,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|93,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|93,precision,,0,,,0.000,False,True,False
strict_temporal,detail,Forecasting|93,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|93,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|930,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|930,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|930,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|930,R2(p3),-58.38,-64.85999834,6.47999834,-58.380,-64.860,False,False,False
strict_temporal,detail,Forecasting|931,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|931,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|931,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|931,R2(p3),-61.5,-65.10000106,3.60000106,-61.500,-65.100,False,False,False
strict_temporal,detail,Forecasting|937,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|937,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|937,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|937,R2(p3),-5.331578947,-5.499999765,0.168420818,-5.332,-5.500,False,False,False
strict_temporal,detail,Forecasting|938,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|938,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|938,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|938,R2(p3),-5.610526316,-7.342105342,1.731579026,-5.611,-7.342,False,False,False
strict_temporal,detail,Forecasting|94,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|94,precision,,0,,,0.000,False,True,False
strict_temporal,detail,Forecasting|94,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|94,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|941,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|941,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|941,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|941,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|942,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|942,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|942,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|942,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|948,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|948,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|948,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|948,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|951,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|951,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|951,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|951,R2(p3),-0.05679012346,0.2757201238,0.33251024726,-0.057,0.276,False,False,False
strict_temporal,detail,Forecasting|952,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|952,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Forecasting|952,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|952,R2(p3),-0.08049382716,0.2757201238,0.35621395096,-0.080,0.276,False,False,False
strict_temporal,detail,Forecasting|957,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|957,precision,,,,,,True,False,True
strict_temporal,detail,Forecasting|957,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|957,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|965,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|965,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|965,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|965,R2(p3),-10.6,-15.01999991,4.41999991,-10.600,-15.020,False,False,False
strict_temporal,detail,Forecasting|966,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|966,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|966,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|966,R2(p3),-5.92,-15.35999962,9.43999962,-5.920,-15.360,False,False,False
strict_temporal,detail,Forecasting|968,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|968,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|968,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|968,R2(p3),-5.814814815,-7.924444723,2.109629908,-5.815,-7.924,False,False,False
strict_temporal,detail,Forecasting|969,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|969,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|969,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|969,R2(p3),-5.814814815,-8.511111019,2.696296204,-5.815,-8.511,False,False,False
strict_temporal,detail,Forecasting|971,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|971,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|971,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|971,R2(p3),-4.875555556,-4.155555916,0.719999640,-4.876,-4.156,False,False,False
strict_temporal,detail,Forecasting|972,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|972,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|972,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|972,R2(p3),-4.875555556,-4.200000445,0.675555111,-4.876,-4.200,False,False,False
strict_temporal,detail,Forecasting|983,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|983,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|983,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|983,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|984,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|984,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|984,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|984,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|985,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|985,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|985,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|985,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|99,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Forecasting|99,precision,,0,,,0.000,False,True,False
strict_temporal,detail,Forecasting|99,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|99,R2(p3),,,,,,True,False,True
strict_temporal,detail,Forecasting|994,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|994,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|994,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|994,R2(p3),-5.1,-12.06000101,6.96000101,-5.100,-12.060,False,False,False
strict_temporal,detail,Forecasting|995,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|995,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Forecasting|995,recall,,,,,,True,False,True
strict_temporal,detail,Forecasting|995,R2(p3),-5.28,-9.599999654,4.319999654,-5.280,-9.600,False,False,False
strict_temporal,detail,Forecasting|997,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|997,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|997,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Forecasting|997,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|10,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|10,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|10,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|10,R2(p3),-1.119113573,-1.108033313,0.011080260,-1.119,-1.108,False,False,False
strict_temporal,detail,Nowcasting|100,accuracy,1,0,1,1.000,0.000,False,False,False
strict_temporal,detail,Nowcasting|100,precision,,0,,,0.000,False,True,False
strict_temporal,detail,Nowcasting|100,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|100,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|1001,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1001,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1001,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1001,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|1003,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1003,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1003,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1003,R2(p3),-17.93,-11.3000005,6.6299995,-17.930,-11.300,False,False,False
strict_temporal,detail,Nowcasting|1005,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1005,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1005,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1005,R2(p3),-18.47,-11.3000005,7.1699995,-18.470,-11.300,False,False,False
strict_temporal,detail,Nowcasting|1008,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1008,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|1008,recall,1,1,0,1.000,1.000,False,False,True
