task,method,bootstrap_id,sampled_country_count,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta,phase4_precision_delta,phase4_recall_delta
Nowcasting,xgboost,809,27,0,0,0,0,0,0
Nowcasting,single_score,810,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,810,27,-0.0043887147335422982,-0.0016810758885686949,-0.00072256714740950856,0.0043887147335422982,<NA>,0
Nowcasting,xgboost,810,27,0,0,0,0,<NA>,0
Nowcasting,single_score,811,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,811,27,0.0097959183673469452,0.026566416040100238,0.047491381677166516,-0.0097959183673469452,-0.27586206896551724,0.14285714285714285
Nowcasting,xgboost,811,27,0,0,0,0,0,0
Nowcasting,single_score,812,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,812,27,-0.0025673940949936247,0.0053467316774492846,0.011382914767040953,0.0025673940949935692,-0.64705882352941169,0.034013605442176867
Nowcasting,xgboost,812,27,0,0,0,0,0,0
Nowcasting,single_score,813,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,813,27,0.0083682008368201055,0.04064850565805822,0.05570347601267589,-0.00836820083682005,<NA>,0.16853932584269662
Nowcasting,xgboost,813,27,0,0,0,0,<NA>,0
Nowcasting,single_score,814,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,814,27,0.0062656641604009744,0.021447585672406261,0.040165169337134543,-0.0062656641604010299,-0.37037037037037035,0.1271186440677966
Nowcasting,xgboost,814,27,0,0,0,0,0,0
Nowcasting,single_score,815,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,815,27,0.010538641686182681,0.067466329966329897,0.080667326999486727,-0.010538641686182681,<NA>,0.28333333333333333
Nowcasting,xgboost,815,27,0,0,0,0,<NA>,0
Nowcasting,single_score,816,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,816,27,0.0062937062937062915,0.021704155768671907,0.040261201522164586,-0.0062937062937062915,-0.35897435897435892,0.12365591397849461
Nowcasting,xgboost,816,27,0,0,0,0,0,0
Nowcasting,single_score,817,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,817,27,0.0034916201117317636,0.016913397483345693,0.031762817834094709,-0.0034916201117318746,-0.36363636363636365,0.09285714285714286
Nowcasting,xgboost,817,27,0,0,0,0,0,0
Nowcasting,single_score,818,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,818,27,-0.0033936651583710287,0.0038716882794564977,0.0092301301473710351,0.0033936651583710287,-0.66666666666666674,0.028169014084507043
Nowcasting,xgboost,818,27,0,0,0,0,0,0
Nowcasting,single_score,819,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,819,27,0.0037776578521316884,0.016076141431789981,0.030587735279252737,-0.0037776578521316884,-0.34615384615384615,0.087912087912087919
Nowcasting,xgboost,819,27,0,0,0,0,0,0
Nowcasting,single_score,820,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,820,27,0,0.010729375846183137,0.023226653587839707,0,-0.44444444444444442,0.071856287425149698
Nowcasting,xgboost,820,27,0,0,0,0,0,0
Nowcasting,single_score,821,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,821,27,-0.0015243902439024959,0.24679487179487175,0.12241183521695206,0.0015243902439024404,<NA>,1
Nowcasting,xgboost,821,27,0,0,0,0,<NA>,0
Nowcasting,single_score,822,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,822,27,-0.0047003525264394108,0.027028604786923593,0.044983800479480973,0.0047003525264394663,-0.54545454545454541,0.16666666666666669
Nowcasting,xgboost,822,27,0,0,0,0,0,0
Nowcasting,single_score,823,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,823,27,0.0093715545755237439,0.022394439257184401,0.041379376431610992,-0.0093715545755236884,-0.27906976744186052,0.12184873949579833
Nowcasting,xgboost,823,27,0,0,0,0,0,0
Nowcasting,single_score,824,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,824,27,0.012547051442910906,0.042554046451820315,0.058960799512585704,-0.012547051442910906,<NA>,0.17391304347826086
Nowcasting,xgboost,824,27,0,0,0,0,<NA>,0
Nowcasting,single_score,825,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,825,27,0,0.030172506160934309,0.041170592081259033,0,<NA>,0.13114754098360656
Nowcasting,xgboost,825,27,0,0,0,0,<NA>,0
Nowcasting,single_score,826,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,826,27,0.0044943820224719877,0.067601006868893754,0.077276492932909224,-0.0044943820224719322,<NA>,0.28205128205128205
Nowcasting,xgboost,826,27,0,0,0,0,<NA>,0
Nowcasting,single_score,827,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,827,27,0.014175257731958713,0.048316498316498369,0.065512841229332208,-0.014175257731958768,<NA>,0.19696969696969696
Nowcasting,xgboost,827,27,0,0,0,0,<NA>,0
Nowcasting,single_score,828,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,828,27,-0.0039920159680639777,0.01603792360998027,0.030006391818472394,0.0039920159680638667,-0.56521739130434789,0.10112359550561797
Nowcasting,xgboost,828,27,0,0,0,0,0,0
Nowcasting,single_score,829,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,829,27,-0.011477761836441891,-0.0053333333333333011,-0.0020421847612549504,0.011477761836441891,<NA>,0
Nowcasting,xgboost,829,27,0,0,0,0,<NA>,0
Nowcasting,single_score,830,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,830,27,0.002483443708609312,0.010077388963660838,0.021374136064384264,-0.0024834437086092565,-0.375,0.0625
Nowcasting,xgboost,830,27,0,0,0,0,0,0
Nowcasting,single_score,831,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,831,27,0,0,0,0,<NA>,0
Nowcasting,xgboost,831,27,0,0,0,0,<NA>,0
Nowcasting,single_score,832,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,832,27,0.014634146341463317,0.039189133122567721,0.064925588398793671,-0.014634146341463372,-0.26829268292682928,0.20863309352517984
Nowcasting,xgboost,832,27,0,0,0,0,0,0
Nowcasting,single_score,833,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,833,27,0.0010799136069113979,0.0096048366990775236,0.021588421406691954,-0.0010799136069113979,-0.41666666666666663,0.065476190476190466
Nowcasting,xgboost,833,27,0,0,0,0,0,0
Nowcasting,single_score,834,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,834,27,-0.0042780748663101553,0.016844280121792066,0.024126449893931562,0.0042780748663101553,<NA>,0.078947368421052627
Nowcasting,xgboost,834,27,0,0,0,0,<NA>,0
Nowcasting,single_score,835,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,835,27,0.001225490196078427,0.015351011649294921,0.030720252490863992,-0.001225490196078427,-0.43478260869565222,0.098214285714285726
Nowcasting,xgboost,835,27,0,0,0,0,0,0
Nowcasting,single_score,836,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,836,27,0.0028228652081863093,0.011997913406364136,0.024990281694025812,-0.0028228652081863093,-0.38709677419354838,0.07407407407407407
Nowcasting,xgboost,836,27,0,0,0,0,0,0
Nowcasting,single_score,837,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,837,27,0.00434153400868309,0.022223040117776954,0.039460182824149204,-0.00434153400868309,-0.3571428571428571,0.12307692307692308
Nowcasting,xgboost,837,27,0,0,0,0,0,0
Nowcasting,single_score,838,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,838,27,0.0036674816625916762,0.05631313131313137,0.068349669595558771,-0.0036674816625917317,<NA>,0.23333333333333334
Nowcasting,xgboost,838,27,0,0,0,0,<NA>,0
Nowcasting,single_score,839,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,839,27,0,0.0073462788921065669,0.01490988215938574,0,-0.45454545454545459,0.042016806722689079
Nowcasting,xgboost,839,27,0,0,0,0,0,0
Nowcasting,single_score,840,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,840,27,-0.0050188205771644068,0.025246548323471452,0.04133141427108053,0.0050188205771644068,-0.56000000000000005,0.15384615384615385
Nowcasting,xgboost,840,27,0,0,0,0,0,0
Nowcasting,single_score,841,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,841,27,0.0037369207772794955,0.039002100840336174,0.052363967107401266,-0.0037369207772794955,<NA>,0.16071428571428573
Nowcasting,xgboost,841,27,0,0,0,0,<NA>,0
Nowcasting,single_score,842,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,842,27,0.0086741016109045388,0.029716288384512651,0.052066601869648621,-0.0086741016109045943,-0.3666666666666667,0.16822429906542055
Nowcasting,xgboost,842,27,0,0,0,0,0,0
Nowcasting,single_score,843,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,843,27,0.0076400679117147874,0.053579076988970964,0.067623281548292835,-0.0076400679117147319,<NA>,0.22727272727272727
Nowcasting,xgboost,843,27,0,0,0,0,<NA>,0
Nowcasting,single_score,844,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,844,27,0,0.033897193810647708,0.044880385587491856,0,<NA>,0.14634146341463414
Nowcasting,xgboost,844,27,0,0,0,0,<NA>,0
Nowcasting,single_score,845,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,845,27,-0.0010460251046024993,0.025655536691190306,0.035098720173447645,0.0010460251046025548,<NA>,0.1111111111111111
Nowcasting,xgboost,845,27,0,0,0,0,<NA>,0
Nowcasting,single_score,846,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,846,27,0.0043710539096648571,0.021188464118041594,0.038943351414683719,-0.0043710539096649126,-0.38095238095238093,0.11737089201877934
Nowcasting,xgboost,846,27,0,0,0,0,0,0
Nowcasting,single_score,847,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,847,27,0.022606382978723416,0.040508868243243262,0.068201650489913834,-0.022606382978723416,-0.21875,0.21621621621621623
Nowcasting,xgboost,847,27,0,0,0,0,0,0
Nowcasting,single_score,848,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,848,27,0.0049200492004919383,0.017630381749851681,0.034432081105497503,-0.0049200492004920493,-0.38095238095238093,0.10344827586206896
Nowcasting,xgboost,848,27,0,0,0,0,0,0
Nowcasting,single_score,849,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,849,27,0,0.0083792934766970528,0.017379108706171015,0,-0.4375,0.051094890510948912
Nowcasting,xgboost,849,27,0,0,0,0,0,0
Nowcasting,single_score,850,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,850,27,0.0078843626806833766,0.018665822493380946,0.037741071310368024,-0.0078843626806833211,-0.3666666666666667,0.11643835616438356
Nowcasting,xgboost,850,27,0,0,0,0,0,0
Nowcasting,single_score,851,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,851,27,0.014322916666666741,0.027089320935474781,0.049883220974768522,-0.01432291666666663,-0.31428571428571428,0.15714285714285714
Nowcasting,xgboost,851,27,0,0,0,0,0,0
Nowcasting,single_score,852,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,852,27,0.0045941807044410643,0.07240581625908793,0.083652410132996624,-0.0045941807044410088,<NA>,0.29411764705882354
Nowcasting,xgboost,852,27,0,0,0,0,<NA>,0
Nowcasting,single_score,853,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,853,27,0.0045016077170418889,0.029368532455315177,0.042145957728345118,-0.0045016077170418334,<NA>,0.125
Nowcasting,xgboost,853,27,0,0,0,0,<NA>,0
Nowcasting,single_score,854,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,854,27,0.0081001472754049786,0.019056759554573949,0.038614537110111147,-0.0081001472754049786,-0.375,0.11895910780669146
Nowcasting,xgboost,854,27,0,0,0,0,0,0
Nowcasting,single_score,855,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,855,27,-0.0011441647597253413,0.017252349435038616,0.02619117953631131,0.0011441647597253968,<NA>,0.078260869565217397
Nowcasting,xgboost,855,27,0,0,0,0,<NA>,0
Nowcasting,single_score,856,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,856,27,0.0026041666666666297,0.028160299976564357,0.048370033051480577,-0.0026041666666666297,-0.44444444444444442,0.1647058823529412
Nowcasting,xgboost,856,27,0,0,0,0,0,0
Nowcasting,single_score,857,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,857,27,0.0017376194613379914,0.035783442682704558,0.047829994927267971,-0.0017376194613379914,<NA>,0.15254237288135594
Nowcasting,xgboost,857,27,0,0,0,0,<NA>,0
Nowcasting,single_score,858,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,858,27,-0.0082547169811320042,0.0072385735326074008,0.01712803417701636,0.0082547169811321153,-0.66666666666666674,0.060240963855421686
Nowcasting,xgboost,858,27,0,0,0,0,0,0
Nowcasting,single_score,859,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,859,27,-0.0025020850708924458,0.017631630375528479,0.033381621786219146,0.0025020850708923903,-0.51428571428571423,0.11278195488721804
Nowcasting,xgboost,859,27,0,0,0,0,0,0
Nowcasting,single_score,860,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,860,27,0.003780718336483968,0.02792792792792792,0.048606663592006827,-0.0037807183364839125,-0.4285714285714286,0.16666666666666669
Nowcasting,xgboost,860,27,0,0,0,0,0,0
Nowcasting,single_score,861,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,861,27,0.00063492063492065487,0.016672623974715917,0.025315986130955315,-0.00063492063492065487,<NA>,0.072164948453608241
Nowcasting,xgboost,861,27,0,0,0,0,<NA>,0
Nowcasting,single_score,862,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,862,27,0,0.016262465097726331,0.031066292098550136,0,-0.47368421052631582,0.097826086956521729
Nowcasting,xgboost,862,27,0,0,0,0,0,0
Nowcasting,single_score,863,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,863,27,0.0037821482602118373,0.024404240832603785,0.043476849697329789,-0.0037821482602117817,-0.41176470588235292,0.13768115942028986
Nowcasting,xgboost,863,27,0,0,0,0,0,0
Nowcasting,single_score,864,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,864,27,-0.0037105751391465214,0.010409710075793749,0.021462228083224621,0.0037105751391465769,-0.54545454545454541,0.070175438596491224
Nowcasting,xgboost,864,27,0,0,0,0,0,0
Nowcasting,single_score,865,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,865,27,-0.0012682308180089752,0.016209569633787752,0.030638887528496334,0.0012682308180088642,-0.5161290322580645,0.096551724137931033
Nowcasting,xgboost,865,27,0,0,0,0,0,0
Nowcasting,single_score,866,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,866,27,-0.0012870012870013214,0.014664188508064502,0.021869860714428452,0.0012870012870012659,<NA>,0.064516129032258063
Nowcasting,xgboost,866,27,0,0,0,0,<NA>,0
Nowcasting,single_score,867,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,867,27,-0.0047438330170778142,0.0084608787438975874,0.017565392922732764,0.0047438330170778142,-0.625,0.056818181818181809
Nowcasting,xgboost,867,27,0,0,0,0,0,0
Nowcasting,single_score,868,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,868,27,-0.0045167118337849921,0.0080753120006909485,0.016817826150445248,0.0045167118337849921,-0.625,0.053763440860215048
Nowcasting,xgboost,868,27,0,0,0,0,0,0
Nowcasting,single_score,869,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,869,27,0.0031625553447184318,0.020746505174350671,0.037705336452148547,-0.0031625553447185428,-0.3928571428571429,0.11510791366906475
Nowcasting,xgboost,869,27,0,0,0,0,0,0
Nowcasting,single_score,870,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,870,27,0.0011074197120709561,0.0083105300496605361,0.01663451519980777,-0.0011074197120708451,-0.38888888888888884,0.045454545454545456
Nowcasting,xgboost,870,27,0,0,0,0,0,0
Nowcasting,single_score,871,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,871,27,0.010174418604651181,0.029881218216959771,0.052185283101284674,-0.010174418604651125,-0.30769230769230771,0.16149068322981366
Nowcasting,xgboost,871,27,0,0,0,0,0,0
Nowcasting,single_score,872,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,872,27,0.0042194092827004814,0.025380604432973519,0.045580000565227041,-0.0042194092827004259,-0.42105263157894735,0.14685314685314685
Nowcasting,xgboost,872,27,0,0,0,0,0,0
Nowcasting,single_score,873,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,873,27,0.0033875338753387441,0.033009300011481529,0.053277799157584682,-0.0033875338753387441,-0.41176470588235292,0.17924528301886794
Nowcasting,xgboost,873,27,0,0,0,0,0,0
Nowcasting,single_score,874,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,874,27,-0.0010787486515642097,0.0094359338341120647,0.019181023559478622,0.0010787486515641542,-0.5,0.057471264367816091
Nowcasting,xgboost,874,27,0,0,0,0,0,0
Nowcasting,single_score,875,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,875,27,0.0014619883040936088,0.0079365079365079083,0.012456283894629078,-0.0014619883040936088,<NA>,0.031746031746031744
Nowcasting,xgboost,875,27,0,0,0,0,<NA>,0
Nowcasting,single_score,876,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,876,27,0.0007309941520468044,0.02666848675882949,0.037821369039426567,-0.0007309941520468044,<NA>,0.11627906976744186
Nowcasting,xgboost,876,27,0,0,0,0,<NA>,0
Nowcasting,single_score,877,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,877,27,0.012285012285012331,0.060117638949520935,0.075148990268040478,-0.012285012285012276,<NA>,0.25352112676056338
Nowcasting,xgboost,877,27,0,0,0,0,<NA>,0
Nowcasting,single_score,878,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,878,27,0.0080385852090031351,0.019597204047109906,0.036775971364340632,-0.0080385852090031906,-0.26086956521739135,0.10526315789473684
Nowcasting,xgboost,878,27,0,0,0,0,0,0
Nowcasting,single_score,879,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,879,27,-0.0016538037486217849,0.01318444995864354,0.026189454303834875,0.0016538037486217849,-0.51351351351351349,0.082051282051282051
Nowcasting,xgboost,879,27,0,0,0,0,0,0
Nowcasting,single_score,880,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,880,27,0.0025773195876288568,0.025782630029440645,0.037287776495782993,-0.0025773195876288568,<NA>,0.11
Nowcasting,xgboost,880,27,0,0,0,0,<NA>,0
Nowcasting,single_score,881,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,881,27,-0.0021097046413501852,0.0090653153153152921,0.021418804954132786,0.0021097046413501852,-0.48148148148148151,0.068749999999999992
Nowcasting,xgboost,881,27,0,0,0,0,0,0
Nowcasting,single_score,882,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,882,27,0.0031168831168830735,0.013911092985318119,0.028873250603409534,-0.0031168831168830735,-0.40740740740740744,0.087500000000000008
Nowcasting,xgboost,882,27,0,0,0,0,0,0
Nowcasting,single_score,883,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,883,27,0.0037481259370315545,0.014077277970011542,0.026744489384449344,-0.003748125937031499,-0.2857142857142857,0.074999999999999997
Nowcasting,xgboost,883,27,0,0,0,0,0,0
Nowcasting,single_score,884,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,884,27,0.0068130204390612903,0.030086006382863628,0.051595186164163281,-0.0068130204390612903,-0.36842105263157898,0.16546762589928057
Nowcasting,xgboost,884,27,0,0,0,0,0,0
Nowcasting,single_score,885,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,885,27,0.0080924855491329994,0.025637670508523225,0.045933714780208024,-0.0080924855491329994,-0.30769230769230771,0.13829787234042554
Nowcasting,xgboost,885,27,0,0,0,0,0,0
Nowcasting,single_score,886,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,886,27,0.0055379746835443333,0.028631920565622221,0.049682373686223691,-0.0055379746835442778,-0.40000000000000002,0.16083916083916083
Nowcasting,xgboost,886,27,0,0,0,0,0,0
Nowcasting,single_score,887,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,887,27,-0.0027662517289073207,0.015512876473155801,0.029959080436556679,0.0027662517289073207,-0.54545454545454541,0.096551724137931033
Nowcasting,xgboost,887,27,0,0,0,0,0,0
Nowcasting,single_score,888,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,888,27,-0.014492753623188359,0.024486665093226334,0.031682337272890548,0.014492753623188415,<NA>,0.13157894736842105
Nowcasting,xgboost,888,27,0,0,0,0,<NA>,0
Nowcasting,single_score,889,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,889,27,-0.017505470459518668,0.014995313964386137,0.016181546015622938,0.017505470459518557,<NA>,0.090909090909090912
Nowcasting,xgboost,889,27,0,0,0,0,<NA>,0
Nowcasting,single_score,890,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,890,27,0.0093727469358326765,0.025587701122963186,0.046175852459920924,-0.009372746935832732,-0.29411764705882348,0.13855421686746988
Nowcasting,xgboost,890,27,0,0,0,0,0,0
Nowcasting,single_score,891,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,891,27,0.00397088021178027,0.019768217683917372,0.036230415927359011,-0.00397088021178027,-0.35999999999999999,0.10791366906474821
Nowcasting,xgboost,891,27,0,0,0,0,0,0
Nowcasting,single_score,892,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,892,27,0.0025227043390515513,0.013358359824014843,0.026234811530385344,-0.0025227043390514958,-0.38709677419354838,0.07623318385650224
Nowcasting,xgboost,892,27,0,0,0,0,0,0
Nowcasting,single_score,893,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,893,27,0.0032180209171359664,0.014013866626905763,0.026979946177437875,-0.0032180209171359664,-0.34999999999999998,0.079136690647482022
Nowcasting,xgboost,893,27,0,0,0,0,0,0
Nowcasting,single_score,894,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,894,27,0.0016611295681062677,0.011221604757726433,0.017508570266153628,-0.0016611295681063232,<NA>,0.046153846153846156
Nowcasting,xgboost,894,27,0,0,0,0,<NA>,0
Nowcasting,single_score,895,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,895,27,0.0026055237102657891,0.019555555555555576,0.036404668224689962,-0.0026055237102657336,-0.42500000000000004,0.1111111111111111
Nowcasting,xgboost,895,27,0,0,0,0,0,0
Nowcasting,single_score,896,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,896,27,-0.012931034482758563,0.004937775993576865,0.014293294458356365,0.012931034482758619,-0.69230769230769229,0.056603773584905662
Nowcasting,xgboost,896,27,0,0,0,0,0,0
Nowcasting,single_score,897,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,897,27,0.0066800267201069241,0.03744527829893679,0.051902920642685146,-0.0066800267201068686,<NA>,0.15384615384615385
Nowcasting,xgboost,897,27,0,0,0,0,<NA>,0
Nowcasting,single_score,898,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,898,27,0.001242236024844745,0.017204590281513388,0.034881826199852861,-0.001242236024844745,-0.45161290322580649,0.11363636363636363
Nowcasting,xgboost,898,27,0,0,0,0,0,0
Nowcasting,single_score,899,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,899,27,0.0049586776859503745,0.013133479777749063,0.027506578713197921,-0.0049586776859503745,-0.3529411764705882,0.082568807339449546
Nowcasting,xgboost,899,27,0,0,0,0,0,0
Nowcasting,single_score,900,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,900,27,0,0,0,0,<NA>,0
Nowcasting,xgboost,900,27,0,0,0,0,<NA>,0
Nowcasting,single_score,901,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,901,27,0.016908212560386437,0.083761764292737739,0.095921063635177883,-0.016908212560386437,<NA>,0.34920634920634919
Nowcasting,xgboost,901,27,0,0,0,0,<NA>,0
Nowcasting,single_score,902,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,902,27,0.017751479289940919,0.038406398104265355,0.064916463256080748,-0.017751479289940864,-0.26086956521739135,0.20624999999999999
Nowcasting,xgboost,902,27,0,0,0,0,0,0
Nowcasting,single_score,903,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,903,27,-0.0015527950310558758,0.020764397302127202,0.038973227096260332,0.0015527950310558758,-0.5,0.13253012048192769
Nowcasting,xgboost,903,27,0,0,0,0,0,0
Nowcasting,single_score,904,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,904,27,0.00083892617449665696,0.065434565434565439,0.071684819613362677,-0.00083892617449665696,<NA>,0.27272727272727271
Nowcasting,xgboost,904,27,0,0,0,0,<NA>,0
Nowcasting,single_score,905,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,905,27,-0.0055617352614015791,-0.0021367521367521292,-0.00089105264201280732,0.0055617352614015236,<NA>,0
Nowcasting,xgboost,905,27,0,0,0,0,<NA>,0
Nowcasting,single_score,906,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,906,27,0.0090225563909773765,0.020080002397075636,0.03798753980250727,-0.0090225563909774875,-0.29411764705882348,0.11148648648648649
Nowcasting,xgboost,906,27,0,0,0,0,0,0
Nowcasting,single_score,907,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,907,27,-0.0064695009242143886,0.0046358245869930759,0.012722483932216339,0.0064695009242143886,-0.61904761904761907,0.042553191489361701
Nowcasting,xgboost,907,27,0,0,0,0,0,0
Nowcasting,single_score,908,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,908,27,0.010848126232741673,0.043679221390064804,0.059729554519067807,-0.010848126232741617,<NA>,0.18072289156626506
Nowcasting,xgboost,908,27,0,0,0,0,<NA>,0
Nowcasting,single_score,909,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,909,27,-0.0014914243102163161,0.010422934998580713,0.022820820807535169,0.0014914243102162605,-0.48484848484848486,0.07179487179487179
Nowcasting,xgboost,909,27,0,0,0,0,0,0
Nowcasting,single_score,910,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,910,27,0.012987012987012991,0.032949484953443409,0.056177131596604035,-0.012987012987012991,-0.23809523809523814,0.1744186046511628
Nowcasting,xgboost,910,27,0,0,0,0,0,0
Nowcasting,single_score,911,27,0,0,0,0,0,0
Nowcasting,direct_phase34_xgboost,911,27,0.0067842605156038793,0.034991025234927642,0.056461019381143451,-0.0067842605156037683,-0.34999999999999998,0.19047619047619047
Nowcasting,xgboost,911,27,0,0,0,0,0,0
Nowcasting,single_score,912,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,912,27,0.0034904013961605251,0.062708883025505702,0.072584264761057171,-0.0034904013961605806,<NA>,0.26666666666666666
Nowcasting,xgboost,912,27,0,0,0,0,<NA>,0
Nowcasting,single_score,913,27,0,0,0,0,<NA>,0
Nowcasting,direct_phase34_xgboost,913,27,0,0.0032968176486169454,0.0055788009835069374,0,<NA>,0.014492753623188406
Nowcasting,xgboost,913,27,0,0,0,0,<NA>,0
