task,candidate_id,fit_scope,fold_id,model_component,estimator_class,objective,target_definition,run_status,training_years,validation_year,training_rows,training_negative_count,training_positive_count,class_ratio,negative_row_weight,positive_row_weight,scale_pos_weight,sample_weight_sha256,sample_weight_sum,feature_count,feature_order_sha256,parameter_sha256,random_state,n_jobs,training_key_sha256,target_sha256,training_matrix_sha256,training_missingness_sha256,training_matrix_with_target_sha256,layer1_training_score_sha256,residual_target_sha256,validation_rows,validation_key_sha256,validation_matrix_sha256,validation_missingness_sha256,validation_score_sha256,model_path,model_sha256
Nowcasting,sqrt_balance,oof_fold,B1,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017,2018,373,279,94,2.9680851063829787,1,1.7228131373956315,1,b551b4bb6852cee329a4cd4526c6f471ee520c9c9de4143cd7bac8f4637dba10,440.94443491518933,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,9f5b0d5e642858277ab87dc05857321e2a469c9ecedbcb3beb1ea7a47d092d0c,39b89547b74bda992f58ace75e07bfd95d92eb52ddd5fde609f9e4c429430cd3,04c71b369a305d5331d7a2a79fbc7f3076ed032e044b70908cfad1f652006c54,097d35210938824a1d56579b2dbd55963ecfaba79928c857075f3a3fdb34fda1,97a1d4d26e269814c96e5054f5441d4dab8fdf69153f8085a2537b0fb0f05b08,7d015ce98b11a21cc58509e67f6fe4b398c3d4e7ec8af52af46c61c256024efe,<NA>,776,004de5cf4128b8e31996fd2c66f3b77bc540b70b9b0220966c0999cbf3409a1a,56c463ce4ce27b11d6e1dcbed4db52d8e9c9d56629100427327f843a107d64d1,7d533764bcccfaa15e236c6490f2eabe89cb18651f305802dc61332a68fa35b8,9ce3fd265ba6cb4c674030b8fb38159dbffd46aaa2453ae5fe5220707ff39062,<NA>,354e65e63635aef97aeb0c7d794f1f0ba8aa841a1ed1988b2ca1d0ea9441a47b
Nowcasting,sqrt_balance,oof_fold,B1,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017,2018,373,279,94,2.9680851063829787,1,1.7228131373956315,1,b551b4bb6852cee329a4cd4526c6f471ee520c9c9de4143cd7bac8f4637dba10,440.94443491518933,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,9f5b0d5e642858277ab87dc05857321e2a469c9ecedbcb3beb1ea7a47d092d0c,0e7d928c8cff1bab43c9fc20a106f22c1ebcbe31811005281f7d6344ebfd765d,38a2f9cf5ee7eeb023eb31fc47f0dcfd1db951d8b49a7e19f368c0986fcd99a4,811728cab51c7675156fada76779f96bbda61403c49102761a1e922bb291949c,b8a5cc14579cfb38d81db96ab086cf7a3778a4d3b0617c3b5b177e7c77365cad,7d015ce98b11a21cc58509e67f6fe4b398c3d4e7ec8af52af46c61c256024efe,e100336a0482265935c6fe20b8909705751692bb7dc5a67fc5a62ad2a61746a6,776,004de5cf4128b8e31996fd2c66f3b77bc540b70b9b0220966c0999cbf3409a1a,c50038eea0b9367c00f46a87c09da77ae7b7026f57ce03174045c7be386a0e57,5c2ed31ff6d0d2dfab87c17a9ee4dd0b0ba5760b53bbada6e7754e075b7ca7dc,1ddff80a07a2cd4cf13f67845a798d6a577e261cbfc812dd0f0217b3ccaa2350,<NA>,b71b0209b9b354815b15711543819c28af7bb8cc640f0ed95b2c662bc626e286
Nowcasting,sqrt_balance,oof_fold,B2,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017|2018,2019,794,614,180,3.411111111111111,1,1.8469193569593425,1,88809331cfb9082be8e24c8926ff5126c40100fb08b0951177c1854f7d5a1d15,946.44548425268158,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,75f0a584801b08ee8d0b76042de57cd7388c3f0379fe40ef2c99c705004a967e,8291fab6b02e980c298ddeb601cb0e8a1fdbfaa0de9cab551e559fd923596ddf,6c3299db9beffa6204f7a8df239e3fb8805fa17c084ad6e8ad86fed2e79dee26,eb21428d0e0b5f7e4ec0a93cb36da155e2ebfd14eee83d493b4cdfc74f7262ca,f4914ad82c37bfb2c27bc6dbe004b8010bd85095a730a16c4e6b5e9f28fd5f4c,3dc2d875a5d795444bd43b07e74e307adfaf62e39ef2633cd4a5e5d52537605a,<NA>,896,db1a0178da7c3ce6092a713a1ec2d0b487c2367ff63834d257b96ebf8c07ea4f,0046f0ba31e07b9096c8cdac4c356dea1d8680607acd518477ee1fd63f981440,d9e3bcfbceb7be96a5c1a4bf48a5d6e916107c092f15da9b7c42dd36babae2f5,a96b1d32bcc397c604c288a4618555739d998106d1d2a185a97bed7fa263a3ed,<NA>,756febd8890b0a55025d872ffccc30e99f0dbc80d53b653259ad0db9cd116292
Nowcasting,sqrt_balance,oof_fold,B2,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017|2018,2019,794,614,180,3.411111111111111,1,1.8469193569593425,1,88809331cfb9082be8e24c8926ff5126c40100fb08b0951177c1854f7d5a1d15,946.44548425268158,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,75f0a584801b08ee8d0b76042de57cd7388c3f0379fe40ef2c99c705004a967e,4cf815b28807c5935709134cab5237c1cb1180d7493f32a5702ee6a1607f22d6,a8553f47de59695e3b3b57320b808adbb166afdd842881956bd42c7e6f1fe4ee,31ab63ecb2dae97ad797eb6c6795662f51c74b53466237d9c67d375d071fb015,ab2bc393a47e585a99e1257047a630c94bf7b85a316fee6a52e7178e0546631b,3dc2d875a5d795444bd43b07e74e307adfaf62e39ef2633cd4a5e5d52537605a,a026d3d695fa06b6382bd7f8e61cf181cfd5856d9a5393ed2cba98ea99cf5b5f,896,db1a0178da7c3ce6092a713a1ec2d0b487c2367ff63834d257b96ebf8c07ea4f,8191d9ee913bcb72fe4a9cf900d69dc5ae662e4ce3a958f1a3fd6bfd8b5dca59,11860eae3cffdc3652c7eda419027ee28530c3d3f07ddc525324aaa06a41ec8c,e671636d95a71199a3614999ea79f22db55e168033c68cd52934ac82aeb9e5ee,<NA>,6589a24efb9159c928cfbf7259a230124c07e6fc6039654c2f169fc04ab672ed
Nowcasting,sqrt_balance,oof_fold,B3,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017|2018|2019,2020,1313,1068,245,4.3591836734693876,1,2.0878658178794409,1,08bad8fdaa3d52e6f45ed54c1e24f550c92c49bc66888e515bf2e96b7b32cfc0,1579.5271253804631,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,903f73d225e827d666a10462ccbedf3d5e5e82781a3ab283158c24a535dc6b27,d35c78b7ab4e93111b002faf315713c6c58240039b3cb24d54e6b09d6b4f9554,03ff77da1d8d2109c6e3ad05fcd6aaed34c2aa50bbcd7bee2e0a87e942dc1658,41c53d8ca1c1a0b0d26bff512f1cdbacf01e943bb7db20d5e2c5f5c167c257e5,2f82e8d4ece3acc7e369c491876a3a8001447055821f0404467f6f2f2068764b,7ac2099490769b9c969bbaf6379a1215efab68c144a4c62fd7d4822241854284,<NA>,1129,859a3d36761d42fff9d454f688f4706ea6e35329840ffadd0ba360c4e7b39bd9,a460cac7f2bc6c80a94c5efcbf2adec5ec4d9505e1e799d9f542e1278eb54001,5a6a736e8deaf5177c3e3288de2cb72d57a583e557bd47ad274a4524640ecab9,727b9eb2ced7151b72f8895836ba5f0388e51d16ef794fd7ef0fe6f7cac99924,<NA>,a18bec7072d19395eab446451195f89dc890d062add444c2bef3394d064cb968
Nowcasting,sqrt_balance,oof_fold,B3,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017|2018|2019,2020,1313,1068,245,4.3591836734693876,1,2.0878658178794409,1,08bad8fdaa3d52e6f45ed54c1e24f550c92c49bc66888e515bf2e96b7b32cfc0,1579.5271253804631,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,903f73d225e827d666a10462ccbedf3d5e5e82781a3ab283158c24a535dc6b27,b4febae1a1fca1cd97c170379a8f2abd4e71a6230f939825f1195ca2e6dc645e,c8816945620bed5a7fcfca8dbbb01902396207a2ef219c0b57db614656f0b51c,bcbf706ebce18fe86b6db192fe4eab5112dc1c565d1040bf4f871aa090d66973,cdbb1321e1c9a2f3103d0b37f174acd768d5d1d928df8c1ff91bab0fb71925e2,7ac2099490769b9c969bbaf6379a1215efab68c144a4c62fd7d4822241854284,67ef3fdd50d11b3f9be56e35e0f6852b5f4fd78de560407110a19620bcc67e05,1129,859a3d36761d42fff9d454f688f4706ea6e35329840ffadd0ba360c4e7b39bd9,e15e15502d4602772ada071f4dcd8354d2bf7692657fa7f51add2dbc8fcb2fb7,c02aa8f3dd88d4e96f194d4cc87c2e167c23fc752b5c27563d90e4fdafb3c068,3c378daac8c81d67acd30f02773a3e1ba8970484306a021cbc627d7f19f36f26,<NA>,3925c8b3446fac17eb62f39dca11020d79e51f2bfddbec53af7f4dede26cd4b9
Nowcasting,sqrt_balance,oof_fold,B4,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017|2018|2019|2020,2021,1970,1637,333,4.9159159159159156,1,2.2171864864994815,1,a2b41658d8850534bf9b6b1f27190503d633c5d894d8dc0a282c92a07b903617,2375.3231000043279,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,747f88d5a91ce224b4311c82e437575cacc6b0b264ad113a2ba51e92f1ab4970,d09456cf892279b4ad6cfa4be349b7ae164d11369e981fdd5dc5cfc822094d74,580edc07d987479eb021660d1de0d2d9659ce326ef437e7cf520e63962cdbac7,5e5e41c2399a62b4d22ea68d76d49d7c1513d4a0f4927c098b06dce645537abd,cf63bb1d0363a81309bbc7dbcf16db1f0360c151155e3b01e51077f9f36e558f,4f74714e50f0bf15aafaa42f420401d31ed8ea16c4e4c3a888510164ca00c839,<NA>,959,fadd4fc5c5838a6faf03c490cc1af4f72cc1d4e9cfcec34cce1f0827fb20c370,cf755c6ad11f7e25a8cfd0721b88f3145556b2d7290d8dcaf43059c64bb50771,070edcbb78e7c6ed91b9ae8928191f86bad3a81f52e1a17bb643832609186d97,c27767c1748de1e2ecad0682850757a4f34d647e7f5d007118b7c5050713eebb,<NA>,d3fb186c84526c510b5af87d365114f045775cb0bbeda49c08bbe7a64a1f2b28
Nowcasting,sqrt_balance,oof_fold,B4,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017|2018|2019|2020,2021,1970,1637,333,4.9159159159159156,1,2.2171864864994815,1,a2b41658d8850534bf9b6b1f27190503d633c5d894d8dc0a282c92a07b903617,2375.3231000043279,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,747f88d5a91ce224b4311c82e437575cacc6b0b264ad113a2ba51e92f1ab4970,a87935d8493d572fb4248be7e732fbd87a7db3eac32fc80f7a624aba562680e4,3e545893eb060e849dccaac4746b3065deda6a5d6912bd15603287e14b25a7b6,17b52e81e0ac84f90f990b8809495c116d9063a700c9c28396c5f143eb1bf1fe,3aa765d53a3628a12afa64b1113de418b4d5b04042ccdaba74def060795f4eec,4f74714e50f0bf15aafaa42f420401d31ed8ea16c4e4c3a888510164ca00c839,8e73425e8277455e2486583052d6fd097d728f622e06bea378404a88a1ad2c97,959,fadd4fc5c5838a6faf03c490cc1af4f72cc1d4e9cfcec34cce1f0827fb20c370,dcaaab9a29504086af004057a47d4e993996db3a00a1c79061806dbb995529d7,7e137f7abdb75ec94e7cb23dc01d8fa476e33280b775f91846156c37e08f8c18,36b903a118b25bce563a27ec66be6ef979d701bcadd61eaa90e4e03e366c0dab,<NA>,ee6705a6d665b22c5c8dda0f5b1c489474eb7ba821229addfa66f6e2ed337631
Nowcasting,unweighted,final_refit,final_pre2022,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_published,2017|2018|2019|2020|2021,<NA>,2530,2149,381,5.6404199475065617,1,1,1,02abb164397a570013be1b29ed9756b92cf6584e436e6031b85f9a35f925e2b9,2530,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,87791c499d42be4de75a3d369773e5a4b6f573a861c5551d8b18cf1e98a4b606,21e33530d696a96ac0c46fd418f996fc7b06bb3d73b121ad3a0f51b0b658f77c,b5d28eb7ff10c93213bae7d0f2d46a431d8f6693d5c2f70e0a7626df3c6e5cf4,1e2a424618ab4bbc4db376e2b9859b0faa7cd67bac092edf124d63750be37ca4,95847c66e7cefef50a43f7e93e26db2b7944d3ddc650414c3dddf49c1096e02e,be8a91a59909785b2e33474114f2cffdc7d5584a1c85f361b81b1b972bcb13f6,<NA>,1170,288059e7dad989ecfa5e634c01b6ec39282a81e22f17aa28625bad76455fe6c2,279d4ce212c369000130b1769a8a067dacd861707bda177f6cc92e16fdec26fb,5899c0735f445606dc706695b33189ed52d90898844bddf90275591495ecbf66,d3e5ed17272718d687694db647ee0d09c11fd673fce8867d4fef3c8b1921a6f4,direct_phase3_vs_phase45_rescue_unweighted_nowcasting_layer1_model.json,3db434f2dd399621e0e67bc2bc311ab7c4b46cc8aba535e7ec18f2072a72a6f2
Nowcasting,unweighted,final_refit,final_pre2022,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_published,2017|2018|2019|2020|2021,<NA>,2530,2149,381,5.6404199475065617,1,1,1,02abb164397a570013be1b29ed9756b92cf6584e436e6031b85f9a35f925e2b9,2530,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,87791c499d42be4de75a3d369773e5a4b6f573a861c5551d8b18cf1e98a4b606,dbf81adf127fb8ec7a303edf73b3b0111a2c115215e5965fd4d5cd5170024cad,37380765925abf5da88fa8e8d354a36156a9e42db08f674d5fda537d2f921e88,a8fa847ec0e0c896e7d128c47efad20e32a6286780af81cfcb3229021b863296,85af42ab8f990da1ab0b7db42f54e04abb04c6b89298bcf3b3ca36e3c44b3024,be8a91a59909785b2e33474114f2cffdc7d5584a1c85f361b81b1b972bcb13f6,4da4f15f136745deab56299804c8c2cdf5392ea6a3f75fe03e7366100ed01822,1170,288059e7dad989ecfa5e634c01b6ec39282a81e22f17aa28625bad76455fe6c2,468610b047edad1b569d9a5624e763de55af361f83a7dcd2c78003bfd90a298a,22c2dd3a3b7e85dfd712bf744761ed69c3fd47102a809d592d037717d3ee26c0,42bcba8d37bbf2cff83b9b707f84ae032ee8b74866ed20cc665b198edfe9eac6,direct_phase3_vs_phase45_rescue_unweighted_nowcasting_layer2_model.json,0f70c9a315834a1668e6fd3314cda648b2b6a4f528b38f06e265e80c201eb26d
Nowcasting,unweighted,oof_fold,B1,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017,2018,373,279,94,2.9680851063829787,1,1,1,01edca526447f259fcf732ef29df01a2d06e9ae72b0903cd971992c54f72ff0f,373,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,9f5b0d5e642858277ab87dc05857321e2a469c9ecedbcb3beb1ea7a47d092d0c,39b89547b74bda992f58ace75e07bfd95d92eb52ddd5fde609f9e4c429430cd3,04c71b369a305d5331d7a2a79fbc7f3076ed032e044b70908cfad1f652006c54,097d35210938824a1d56579b2dbd55963ecfaba79928c857075f3a3fdb34fda1,97a1d4d26e269814c96e5054f5441d4dab8fdf69153f8085a2537b0fb0f05b08,ba300a1735dd5e82bdba0ace52465639c7583dd18dec9d1c48605549a71556c6,<NA>,776,004de5cf4128b8e31996fd2c66f3b77bc540b70b9b0220966c0999cbf3409a1a,56c463ce4ce27b11d6e1dcbed4db52d8e9c9d56629100427327f843a107d64d1,7d533764bcccfaa15e236c6490f2eabe89cb18651f305802dc61332a68fa35b8,4c080bd9f015e9aee68131edfe36a7d3121e6768227acf459bf1eaa7777113a5,<NA>,12cc4ef9b318ad596228125907ea4c503067c26c3451e96651f7a202da97d221
Nowcasting,unweighted,oof_fold,B1,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017,2018,373,279,94,2.9680851063829787,1,1,1,01edca526447f259fcf732ef29df01a2d06e9ae72b0903cd971992c54f72ff0f,373,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,9f5b0d5e642858277ab87dc05857321e2a469c9ecedbcb3beb1ea7a47d092d0c,3e60e026aa6f8dfa38897076b6ae458a97a440f60870c6e9f5d1261d1d23ae02,38a2f9cf5ee7eeb023eb31fc47f0dcfd1db951d8b49a7e19f368c0986fcd99a4,811728cab51c7675156fada76779f96bbda61403c49102761a1e922bb291949c,c1ce857a19934c567fa5de36f025bf71d97a79b0df937b20d1904796d168c232,ba300a1735dd5e82bdba0ace52465639c7583dd18dec9d1c48605549a71556c6,ff17246dd732aeb8942282c9b2eda822f58014fa0e30af9b4ce750f847d957f4,776,004de5cf4128b8e31996fd2c66f3b77bc540b70b9b0220966c0999cbf3409a1a,c50038eea0b9367c00f46a87c09da77ae7b7026f57ce03174045c7be386a0e57,5c2ed31ff6d0d2dfab87c17a9ee4dd0b0ba5760b53bbada6e7754e075b7ca7dc,2b9b5641d9a78996a24645d3fb00e2429605dbb2e458ea7cf48bbc291a338c74,<NA>,d26f2529f1cc568a4a7101f93eb2811a80fd35978217e6da1a5da19e12401836
Nowcasting,unweighted,oof_fold,B2,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017|2018,2019,794,614,180,3.411111111111111,1,1,1,bce156d242cc97903143208e13407bdff94fcac9716f95d53641e18cdb7c5906,794,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,75f0a584801b08ee8d0b76042de57cd7388c3f0379fe40ef2c99c705004a967e,8291fab6b02e980c298ddeb601cb0e8a1fdbfaa0de9cab551e559fd923596ddf,6c3299db9beffa6204f7a8df239e3fb8805fa17c084ad6e8ad86fed2e79dee26,eb21428d0e0b5f7e4ec0a93cb36da155e2ebfd14eee83d493b4cdfc74f7262ca,f4914ad82c37bfb2c27bc6dbe004b8010bd85095a730a16c4e6b5e9f28fd5f4c,5da7f10efd2f05369f8fb31fb79392956f4cee4980e2b82d7ab1f2034811cf00,<NA>,896,db1a0178da7c3ce6092a713a1ec2d0b487c2367ff63834d257b96ebf8c07ea4f,0046f0ba31e07b9096c8cdac4c356dea1d8680607acd518477ee1fd63f981440,d9e3bcfbceb7be96a5c1a4bf48a5d6e916107c092f15da9b7c42dd36babae2f5,c6954178c84bdf004b5be75c49b06aeb395b515456bcf56fb893ff623b71cce8,<NA>,420804fc66738317fcfd1b29294dfaa4fd28fb1a8b274da4459ebd029b5206db
Nowcasting,unweighted,oof_fold,B2,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017|2018,2019,794,614,180,3.411111111111111,1,1,1,bce156d242cc97903143208e13407bdff94fcac9716f95d53641e18cdb7c5906,794,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,75f0a584801b08ee8d0b76042de57cd7388c3f0379fe40ef2c99c705004a967e,e3db5a763ebcc7e6e8e09c105fc1040f7694fc0f31f98a30db0dc1f9571f4785,a8553f47de59695e3b3b57320b808adbb166afdd842881956bd42c7e6f1fe4ee,31ab63ecb2dae97ad797eb6c6795662f51c74b53466237d9c67d375d071fb015,9bb8766860f1d539494f1c78c52bf07ade525007e8f18a25cd6ff2dc5106e7dc,5da7f10efd2f05369f8fb31fb79392956f4cee4980e2b82d7ab1f2034811cf00,1ab618f409ee451e0aeef96a63c6daa7d017bcf50e3055bd756d6b99af0e3170,896,db1a0178da7c3ce6092a713a1ec2d0b487c2367ff63834d257b96ebf8c07ea4f,8191d9ee913bcb72fe4a9cf900d69dc5ae662e4ce3a958f1a3fd6bfd8b5dca59,11860eae3cffdc3652c7eda419027ee28530c3d3f07ddc525324aaa06a41ec8c,73367d008a37d8ddac4e81950eb080146110314338fc25b3ffad256152bc4c03,<NA>,0fe23e5679919b4243133602d2417a9d025431b5657e6ff56a903335ceba8704
Nowcasting,unweighted,oof_fold,B3,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017|2018|2019,2020,1313,1068,245,4.3591836734693876,1,1,1,180fdde6f4855b02efed4f4eb8999d0e071fe8104e9e098f0a6bdc270ef10463,1313,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,903f73d225e827d666a10462ccbedf3d5e5e82781a3ab283158c24a535dc6b27,d35c78b7ab4e93111b002faf315713c6c58240039b3cb24d54e6b09d6b4f9554,03ff77da1d8d2109c6e3ad05fcd6aaed34c2aa50bbcd7bee2e0a87e942dc1658,41c53d8ca1c1a0b0d26bff512f1cdbacf01e943bb7db20d5e2c5f5c167c257e5,2f82e8d4ece3acc7e369c491876a3a8001447055821f0404467f6f2f2068764b,92d27d3f84c7f76d2c6722c09c63001726e2849f31cbf00689232308aca49316,<NA>,1129,859a3d36761d42fff9d454f688f4706ea6e35329840ffadd0ba360c4e7b39bd9,a460cac7f2bc6c80a94c5efcbf2adec5ec4d9505e1e799d9f542e1278eb54001,5a6a736e8deaf5177c3e3288de2cb72d57a583e557bd47ad274a4524640ecab9,1bed045b40a085939f3123403e5768b9d042b728dd42f5ac5fd75a28c815fb02,<NA>,5c6d1d9072609771236d7352648ba5940a781495de559b7e3548cc06a2da30d4
Nowcasting,unweighted,oof_fold,B3,direct_nowcasting_layer2_regressor,XGBRegressor,reg:squarederror,severe_rescue_target - direct Nowcasting Layer-1 training score,fitted_temporary_hash_only,2017|2018|2019,2020,1313,1068,245,4.3591836734693876,1,1,1,180fdde6f4855b02efed4f4eb8999d0e071fe8104e9e098f0a6bdc270ef10463,1313,69,fdeb1ed321c74b7fbc2a99179d2b617b70f0e74cecbfc73f63a2b12f5273ce1f,9caf83fbff24fef021ef99b9b5c201d8f8bc607a5e9d092134306a802a444d8d,0,1,903f73d225e827d666a10462ccbedf3d5e5e82781a3ab283158c24a535dc6b27,4e98abf8c3acceb3919bfcd4dc67b46c28625b1a8816a2416660eff6557beb95,c8816945620bed5a7fcfca8dbbb01902396207a2ef219c0b57db614656f0b51c,bcbf706ebce18fe86b6db192fe4eab5112dc1c565d1040bf4f871aa090d66973,8e84bf0999813830aded670c951a9f790794cde9aaf09369e4b08ca3efd6a4ec,92d27d3f84c7f76d2c6722c09c63001726e2849f31cbf00689232308aca49316,9d1b9d8b2d1048d48cfd93d137c3078242e5d185f43cea2506629604dc9c0524,1129,859a3d36761d42fff9d454f688f4706ea6e35329840ffadd0ba360c4e7b39bd9,e15e15502d4602772ada071f4dcd8354d2bf7692657fa7f51add2dbc8fcb2fb7,c02aa8f3dd88d4e96f194d4cc87c2e167c23fc752b5c27563d90e4fdafb3c068,b04676059a721e9fbdc110f9767060f87785d8ae8d77fae9b663322d0a9c2810,<NA>,f6a72559bb4c44f2cb218cf6cb0a7b880d4b1b9a72f54db83b860fbdfb18bcd3
Nowcasting,unweighted,oof_fold,B4,direct_nowcasting_layer1_classifier,XGBClassifier,binary:logistic,"1[reconstructed_overall_phase in {4,5}] among reconstructed Phase 3/4/5",fitted_temporary_hash_only,2017|2018|2019|2020,2021,1970,1637,333,4.9159159159159156,1,1,1,86dd663a4f8ff75167942fc0d1737329d7d45f57664adea0684070a6512a56a8,1970,106,6851d83c47ea084e63fcaeba6a6a892be108e2725af3834837a8322023f60a0f,3fea2e838bf6e704c18d24f750fbfcb701407fb07c38502113a48b54c4a17934,0,1,747f88d5a91ce224b4311c82e437575cacc6b0b264ad113a2ba51e92f1ab4970,d09456cf892279b4ad6cfa4be349b7ae164d11369e981fdd5dc5cfc822094d74,580edc07d987479eb021660d1de0d2d9659ce326ef437e7cf520e63962cdbac7,5e5e41c2399a62b4d22ea68d76d49d7c1513d4a0f4927c098b06dce645537abd,cf63bb1d0363a81309bbc7dbcf16db1f0360c151155e3b01e51077f9f36e558f,059d058dddde871582a4b87aa65be858fa566c59ff5dac222db2516571c5ce7b,<NA>,959,fadd4fc5c5838a6faf03c490cc1af4f72cc1d4e9cfcec34cce1f0827fb20c370,cf755c6ad11f7e25a8cfd0721b88f3145556b2d7290d8dcaf43059c64bb50771,070edcbb78e7c6ed91b9ae8928191f86bad3a81f52e1a17bb643832609186d97,8f96330f5e1bc48cb816921977dd1ec7ac0010f7c67d4640989969a946a23756,<NA>,02eee065f69dfa8bdd66be36b156c9b3b12db70fa83677d338acb4ed98d9a7ad
