task,method,bootstrap_id,sampled_country_count,sample_row_count,sampled_countries_sha256,phase45_precision_delta,phase45_recall_delta,phase45_f1_delta,phase45_f2_delta,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta
Nowcasting,direct_phase45_sqrt_balance,189,27,454,b26a54f400e0a27b9c5a646d12ec40f066fa90984feb721d2722b68f31bf9670,-0.78873239436619724,0.93650793650793651,0.314571325648415,0.53993864668751101,-0.24669603524229078,0.062161998669167023,0.00067419220884934461,0.36343612334801756
Nowcasting,direct_phase45_full_balance,189,27,454,b26a54f400e0a27b9c5a646d12ec40f066fa90984feb721d2722b68f31bf9670,-0.73966942148760328,0.98412698412698418,0.38186475409836068,0.61788897601254578,-0.16299559471365643,0.097828322545520513,0.036120370367037802,0.25770925110132159
Nowcasting,legacy_direct_exact_phase4_050,190,27,1301,37c18fcc782a9650bc895fb78cc15b0da13370ce530bce582d1a5fcb89768d5d,-0.26923076923076927,0.12587412587412586,0.21096318211702828,0.15013687276377921,0.0084550345887778322,0.02401182803151064,0.043293092169477299,-0.0084550345887778322
Nowcasting,direct_phase45_unweighted,190,27,1301,37c18fcc782a9650bc895fb78cc15b0da13370ce530bce582d1a5fcb89768d5d,-0.66776315789473684,0.69930069930069927,0.43801267710663683,0.56775801477443877,-0.054573405073020775,0.10230785224201261,0.076033779050394601,0.079169869331283671
Nowcasting,direct_phase45_sqrt_balance,190,27,1301,37c18fcc782a9650bc895fb78cc15b0da13370ce530bce582d1a5fcb89768d5d,-0.81559220389805098,0.85314685314685312,0.2898148148148148,0.48764203525051875,-0.25980015372790161,0.070755654122484857,0.005410946240982123,0.32436587240584164
Nowcasting,direct_phase45_full_balance,190,27,1301,37c18fcc782a9650bc895fb78cc15b0da13370ce530bce582d1a5fcb89768d5d,-0.77245508982035926,0.79020979020979021,0.34014837819185645,0.52249487255806082,-0.16602613374327446,0.086437036523667632,0.036310529363291599,0.21060722521137593
Nowcasting,legacy_direct_exact_phase4_050,191,27,1614,87b223a60d104bbe620834c5b3bd5875d118beabdf49fc6d9ed1ce48b35f137f,<NA>,0.096385542168674704,0.16326530612244897,0.11527377521613832,0.00061957868649320513,0.022437617769656859,0.032462186333019893,-0.00061957868649320513
Nowcasting,direct_phase45_unweighted,191,27,1614,87b223a60d104bbe620834c5b3bd5875d118beabdf49fc6d9ed1ce48b35f137f,<NA>,0.31325301204819278,0.14647887323943662,0.21523178807947019,-0.082403965303593507,0.040635527893564782,0.019605605425669304,0.13630731102850063
Nowcasting,direct_phase45_sqrt_balance,191,27,1614,87b223a60d104bbe620834c5b3bd5875d118beabdf49fc6d9ed1ce48b35f137f,<NA>,0.59036144578313254,0.11778846153846154,0.22664199814986125,-0.27757125154894674,0.029817849597441881,-0.024224014252123977,0.40334572490706316
Nowcasting,direct_phase45_full_balance,191,27,1614,87b223a60d104bbe620834c5b3bd5875d118beabdf49fc6d9ed1ce48b35f137f,<NA>,0.51807228915662651,0.14982578397212543,0.26123936816524906,-0.16418835192069392,0.056532290298635324,0.0063088640783677263,0.25092936802973981
Nowcasting,legacy_direct_exact_phase4_050,192,27,954,bb659f7a246f3e1bb752303eca212ddea94336e4dbe007af1097d2f7be8527b2,-0.2857142857142857,0.12162162162162163,0.20060606060606059,0.14445530574562832,0.010482180293501009,0.022488226059654615,0.041653768979736883,-0.010482180293501064
Nowcasting,direct_phase45_unweighted,192,27,954,bb659f7a246f3e1bb752303eca212ddea94336e4dbe007af1097d2f7be8527b2,-0.640625,0.91891891891891897,0.49213032581453636,0.69013219627973721,-0.057651991614255715,0.12462061747776029,0.084412502399586087,0.11530398322851154
Nowcasting,direct_phase45_sqrt_balance,192,27,954,bb659f7a246f3e1bb752303eca212ddea94336e4dbe007af1097d2f7be8527b2,-0.78030303030303028,0.96621621621621623,0.33224422442244222,0.56223846559309809,-0.28301886792452829,0.064641112855398558,0.00018749277256679964,0.38993710691823902
Nowcasting,direct_phase45_full_balance,192,27,954,bb659f7a246f3e1bb752303eca212ddea94336e4dbe007af1097d2f7be8527b2,-0.73848987108655617,0.94594594594594594,0.38433188615533043,0.60871564395793465,-0.18343815513626832,0.091243676957962677,0.037799494191393612,0.27358490566037741
Nowcasting,legacy_direct_exact_phase4_050,193,27,612,92bbf548f09b8914c188e0447d73b74fbb3c9a353b004386f25dda7fa3a5c7ef,<NA>,0.2982456140350877,0.41463414634146339,0.33596837944664032,0.014705882352941124,0.069866567828020754,0.083873394931388179,-0.01470588235294118
Nowcasting,direct_phase45_unweighted,193,27,612,92bbf548f09b8914c188e0447d73b74fbb3c9a353b004386f25dda7fa3a5c7ef,<NA>,0.68421052631578949,0.28363636363636363,0.43721973094170402,-0.15359477124183007,0.093000988386459094,0.035536644748425966,0.22875816993464054
Nowcasting,direct_phase45_sqrt_balance,193,27,612,92bbf548f09b8914c188e0447d73b74fbb3c9a353b004386f25dda7fa3a5c7ef,<NA>,0.92982456140350878,0.25178147268408552,0.44763513513513514,-0.30555555555555558,0.091611069928341948,-0.0037462364759884847,0.42156862745098039
Nowcasting,direct_phase45_full_balance,193,27,612,92bbf548f09b8914c188e0447d73b74fbb3c9a353b004386f25dda7fa3a5c7ef,<NA>,0.78947368421052633,0.24128686327077747,0.41360294117647056,-0.26633986928104575,0.07530269335310108,0.004676977748305472,0.36928104575163395
Nowcasting,legacy_direct_exact_phase4_050,194,27,1249,c2e99cf96ff3a580e4a8bb3bb607c402377bd7c2734769b92afff1414a927ff8,-0.35483870967741937,0.13475177304964539,0.21847363249263019,0.15921766936863241,0.0064051240992794023,0.024797713792014869,0.04442083108114675,-0.0064051240992794578
Nowcasting,direct_phase45_unweighted,194,27,1249,c2e99cf96ff3a580e4a8bb3bb607c402377bd7c2734769b92afff1414a927ff8,-0.73278236914600559,0.68085106382978722,0.37083612787838144,0.51434353848650605,-0.093674939951961633,0.086522006413345093,0.057054004183786367,0.13610888710968772
Nowcasting,direct_phase45_sqrt_balance,194,27,1249,c2e99cf96ff3a580e4a8bb3bb607c402377bd7c2734769b92afff1414a927ff8,-0.83072546230440969,0.83687943262411346,0.26790601428476074,0.4607637021463844,-0.27782225780624503,0.059978068353631203,-0.0022492141046500658,0.37309847878302638
Nowcasting,direct_phase45_full_balance,194,27,1249,c2e99cf96ff3a580e4a8bb3bb607c402377bd7c2734769b92afff1414a927ff8,-0.79524680073126142,0.78723404255319152,0.31149688830658373,0.49520084751838012,-0.19135308246597282,0.076465017362553372,0.026374325586816377,0.25940752602081663
Nowcasting,legacy_direct_exact_phase4_050,195,27,1694,d409d49b80670832d79820d2970386efeb4db3dcbc5a793ad60a70d422d592ba,-0.36363636363636365,0.13500000000000001,0.21955794796509256,0.15963457999775163,0.0064935064935064402,0.024528301886792475,0.044462114239678413,-0.0064935064935064957
Nowcasting,direct_phase45_unweighted,195,27,1694,d409d49b80670832d79820d2970386efeb4db3dcbc5a793ad60a70d422d592ba,-0.69778869778869779,0.60999999999999999,0.39532157990934946,0.50328555751044413,-0.064935064935064957,0.081761006289308241,0.066393646186339444,0.095631641086186547
Nowcasting,direct_phase45_sqrt_balance,195,27,1694,d409d49b80670832d79820d2970386efeb4db3dcbc5a793ad60a70d422d592ba,-0.8192090395480226,0.79500000000000004,0.28498062681981795,0.46853525081778341,-0.25619834710743805,0.057213645892891213,0.0047693359574673966,0.33412042502951594
Nowcasting,direct_phase45_full_balance,195,27,1694,d409d49b80670832d79820d2970386efeb4db3dcbc5a793ad60a70d422d592ba,-0.78074074074074074,0.73499999999999999,0.32833546552949538,0.49545271800080404,-0.16942148760330578,0.072365161044406351,0.033260891607321569,0.22432113341204257
Nowcasting,legacy_direct_exact_phase4_050,196,27,1078,4e6fec634b7829ec1aec2be2797bdc2262ce41c16c8cba288c2c435720dc7471,<NA>,0.22222222222222221,0.34782608695652173,0.25974025974025972,0.016697588126159624,0.053637396987780583,0.07103206758296482,-0.016697588126159513
Nowcasting,direct_phase45_unweighted,196,27,1078,4e6fec634b7829ec1aec2be2797bdc2262ce41c16c8cba288c2c435720dc7471,<NA>,0.51851851851851849,0.34042553191489361,0.42879019908116384,-0.082560296846011072,0.083274130908401967,0.054554965844923642,0.10111317254174401
Nowcasting,direct_phase45_sqrt_balance,196,27,1078,4e6fec634b7829ec1aec2be2797bdc2262ce41c16c8cba288c2c435720dc7471,<NA>,0.78703703703703709,0.27331189710610931,0.44926004228329808,-0.26901669758812613,0.076874348773325774,0.0041758858163027379,0.31910946196660489
Nowcasting,direct_phase45_full_balance,196,27,1078,4e6fec634b7829ec1aec2be2797bdc2262ce41c16c8cba288c2c435720dc7471,<NA>,0.67592592592592593,0.28627450980392155,0.43764988009592326,-0.19387755102040816,0.078828028796059435,0.024194630427948144,0.23747680890538031
Nowcasting,legacy_direct_exact_phase4_050,197,27,933,09ed6364ff8924fd4f01ca187f5df6de6f65acd895af2bbfaadfb1c0193cb9f5,<NA>,0.17241379310344829,0.2857142857142857,0.20491803278688525,0.0085744908896033811,0.042290440145780761,0.057881686455708403,-0.0085744908896033811
Nowcasting,direct_phase45_unweighted,197,27,933,09ed6364ff8924fd4f01ca187f5df6de6f65acd895af2bbfaadfb1c0193cb9f5,<NA>,0.41379310344827586,0.18181818181818182,0.27397260273972601,-0.11039657020364413,0.05182225960190634,0.021206069378443354,0.1693461950696678
Nowcasting,direct_phase45_sqrt_balance,197,27,933,09ed6364ff8924fd4f01ca187f5df6de6f65acd895af2bbfaadfb1c0193cb9f5,<NA>,0.67241379310344829,0.14885496183206107,0.27936962750716332,-0.29046087888531619,0.042087188113260399,-0.022827249519281584,0.41586280814576632
Nowcasting,direct_phase45_full_balance,197,27,933,09ed6364ff8924fd4f01ca187f5df6de6f65acd895af2bbfaadfb1c0193cb9f5,<NA>,0.60344827586206895,0.16867469879518071,0.29711375212224106,-0.21114683815648444,0.056553125876086296,-0.00052741624245028484,0.30760986066452306
Nowcasting,legacy_direct_exact_phase4_050,198,27,1067,e0128a88f3ec505680cccd3711826389c1ace847de129e1cd6f25f8b2ab0a750,<NA>,0.28915662650602408,0.41025641025641024,0.32786885245901637,0.013120899718837897,0.068873856080057916,0.082996155452799369,-0.013120899718837897
Nowcasting,direct_phase45_unweighted,198,27,1067,e0128a88f3ec505680cccd3711826389c1ace847de129e1cd6f25f8b2ab0a750,<NA>,0.6506024096385542,0.27763496143958871,0.42319749216300939,-0.13027179006560452,0.096735301863190459,0.036913035667901384,0.18556701030927836
Nowcasting,direct_phase45_sqrt_balance,198,27,1067,e0128a88f3ec505680cccd3711826389c1ace847de129e1cd6f25f8b2ab0a750,<NA>,0.90361445783132532,0.23006134969325154,0.41620421753607101,-0.28959700093720708,0.094756073474224767,-0.0049546804034288905,0.39268978444236174
Nowcasting,direct_phase45_full_balance,198,27,1067,e0128a88f3ec505680cccd3711826389c1ace847de129e1cd6f25f8b2ab0a750,<NA>,0.7831325301204819,0.24253731343283583,0.4140127388535032,-0.2277413308341143,0.090591875699519375,0.010878118850326801,0.30271790065604492
Nowcasting,legacy_direct_exact_phase4_050,199,27,774,a31090d8a992f909791564a6ec4a3b93bffddb1a5104f08abe4549ff9f3fe1b1,-0.43333333333333335,0.12195121951219512,0.19022222222222221,0.1425923340623885,0.0025839793281653423,0.019654528478057876,0.038126546406048012,-0.0025839793281653423
Nowcasting,direct_phase45_unweighted,199,27,774,a31090d8a992f909791564a6ec4a3b93bffddb1a5104f08abe4549ff9f3fe1b1,-0.61464968152866239,0.96747967479674801,0.52177574370709379,0.73037743241478392,-0.038759689922480578,0.13131149895855779,0.088149422978657577,0.095607235142118885
Nowcasting,direct_phase45_sqrt_balance,199,27,774,a31090d8a992f909791564a6ec4a3b93bffddb1a5104f08abe4549ff9f3fe1b1,-0.75848303393213579,0.96747967479674801,0.35582051282051286,0.58902193899808786,-0.22093023255813954,0.071055088702147523,0.0105934431120914,0.33720930232558144
Nowcasting,direct_phase45_full_balance,199,27,774,a31090d8a992f909791564a6ec4a3b93bffddb1a5104f08abe4549ff9f3fe1b1,-0.69326683291770574,0.98373983739837401,0.43746564885496186,0.66844689465070206,-0.12015503875968991,0.10689506571859517,0.053628703286431406,0.20284237726098187
Nowcasting,legacy_direct_exact_phase4_050,200,27,885,2f688801d3a98d12c2beefc54e1cb421b8dff4333566e6d0408db0eeb4f28a3e,-0.5862068965517242,0.054545454545454543,0.087997054491899859,0.064458294203022279,-0.0090395480225988756,0.0043961111324597457,0.01582595458859723,0.0090395480225988756
Nowcasting,direct_phase45_unweighted,200,27,885,2f688801d3a98d12c2beefc54e1cb421b8dff4333566e6d0408db0eeb4f28a3e,-0.64130434782608692,0.98181818181818181,0.49228571428571433,0.7139827084680026,-0.048587570621468901,0.11516735195788344,0.080430149530057921,0.1502824858757062
Nowcasting,direct_phase45_sqrt_balance,200,27,885,2f688801d3a98d12c2beefc54e1cb421b8dff4333566e6d0408db0eeb4f28a3e,-0.75627769571639591,0.98181818181818181,0.35620970478452663,0.59442866957495843,-0.21807909604519771,0.054067555623871194,0.0061788961710407264,0.39548022598870053
Nowcasting,direct_phase45_full_balance,200,27,885,2f688801d3a98d12c2beefc54e1cb421b8dff4333566e6d0408db0eeb4f28a3e,-0.70430107526881724,0.98181818181818181,0.42071724955542383,0.65471546708869222,-0.12768361581920901,0.086654113668677729,0.047005189682297971,0.26101694915254242
Nowcasting,legacy_direct_exact_phase4_050,201,27,978,79d46de07617bcf47662576d030512fabebe76ed784c68d31a61d6671f15db03,-0.46153846153846156,0.065934065934065936,0.112876254180602,0.079139566149485849,0,0.011651084998713424,0.022671447288838076,0
Nowcasting,direct_phase45_unweighted,201,27,978,79d46de07617bcf47662576d030512fabebe76ed784c68d31a61d6671f15db03,-0.75,0.6923076923076924,0.34713695025686003,0.50243040212107815,-0.077709611451942773,0.095246590616690996,0.056064891785288784,0.13190184049079751
Nowcasting,direct_phase45_sqrt_balance,201,27,978,79d46de07617bcf47662576d030512fabebe76ed784c68d31a61d6671f15db03,-0.86617100371747213,0.78021978021978022,0.20719568673532868,0.385414451902925,-0.29447852760736193,0.04604854618749471,-0.017289921398182861,0.4038854805725971
Nowcasting,direct_phase45_full_balance,201,27,978,79d46de07617bcf47662576d030512fabebe76ed784c68d31a61d6671f15db03,-0.81546134663341641,0.80219780219780223,0.27907387769529873,0.46996150058196795,-0.17382413087934556,0.085962775538210801,0.025210090272102192,0.25971370143149286
Nowcasting,legacy_direct_exact_phase4_050,202,27,1247,e945ee4297f1c32c2f7e7f9853133dc59fb015cc3de59f4ef928b3c24f0dcbb5,<NA>,0.20224719101123595,0.32142857142857145,0.23746701846965698,0.010425020048115519,0.049131591803152241,0.065165762960308071,-0.010425020048115519
Nowcasting,direct_phase45_unweighted,202,27,1247,e945ee4297f1c32c2f7e7f9853133dc59fb015cc3de59f4ef928b3c24f0dcbb5,<NA>,0.5056179775280899,0.24128686327077747,0.3515625,-0.10344827586206895,0.076633327333967549,0.034750861179085879,0.15557337610264632
Nowcasting,direct_phase45_sqrt_balance,202,27,1247,e945ee4297f1c32c2f7e7f9853133dc59fb015cc3de59f4ef928b3c24f0dcbb5,<NA>,0.7528089887640449,0.18132611637347767,0.33300198807157055,-0.30713712910986368,0.059483711721903643,-0.018190439587464274,0.41379310344827586
Nowcasting,direct_phase45_full_balance,202,27,1247,e945ee4297f1c32c2f7e7f9853133dc59fb015cc3de59f4ef928b3c24f0dcbb5,<NA>,0.6741573033707865,0.21352313167259787,0.36188178528347409,-0.20368885324779468,0.0787223922042527,0.011144405318584294,0.28307939053728942
Nowcasting,legacy_direct_exact_phase4_050,203,27,1129,d449904153f574d213aaee39364754530f2a1576cf56abc1803699fd93b04194,<NA>,0.125,0.21212121212121213,0.14957264957264957,0.0035429583702391021,0.030226807639836262,0.042634288666160647,-0.0035429583702391576
Nowcasting,direct_phase45_unweighted,203,27,1129,d449904153f574d213aaee39364754530f2a1576cf56abc1803699fd93b04194,<NA>,0.4107142857142857,0.18110236220472442,0.27251184834123221,-0.07528786536758203,0.065843646462677818,0.028310743872398653,0.13463241806908771
Nowcasting,direct_phase45_sqrt_balance,203,27,1129,d449904153f574d213aaee39364754530f2a1576cf56abc1803699fd93b04194,<NA>,0.6785714285714286,0.12751677852348994,0.2486910994764398,-0.27723649247121351,0.049929351003702993,-0.020951885235288015,0.41098317094774134
Nowcasting,direct_phase45_full_balance,203,27,1129,d449904153f574d213aaee39364754530f2a1576cf56abc1803699fd93b04194,<NA>,0.5892857142857143,0.1542056074766355,0.27684563758389263,-0.17271922054915861,0.069558809198986493,0.0067806191816886796,0.27103631532329492
Nowcasting,legacy_direct_exact_phase4_050,204,27,708,240ebc93d9e30c03cd7f0856e057c5bd0de2fe6e684fe7a701ef5eddc738460f,-0.42105263157894735,0.11235955056179775,0.18148148148148147,0.1326610644257703,0.0028248587570620654,0.019425031359598527,0.036605556477741497,-0.0028248587570621209
Nowcasting,direct_phase45_unweighted,204,27,708,240ebc93d9e30c03cd7f0856e057c5bd0de2fe6e684fe7a701ef5eddc738460f,-0.64976958525345618,0.84269662921348309,0.47450980392156866,0.6491706630296098,-0.046610169491525411,0.12060005631927906,0.083236909862296871,0.093220338983050821
Nowcasting,direct_phase45_sqrt_balance,204,27,708,240ebc93d9e30c03cd7f0856e057c5bd0de2fe6e684fe7a701ef5eddc738460f,-0.79506172839506173,0.92134831460674149,0.31381016644174542,0.53132948317303275,-0.25141242937853109,0.068985996979238629,0.0060266210383149998,0.33898305084745761
Nowcasting,direct_phase45_full_balance,204,27,708,240ebc93d9e30c03cd7f0856e057c5bd0de2fe6e684fe7a701ef5eddc738460f,-0.74772036474164127,0.92134831460674149,0.37490696438064863,0.59183381381749789,-0.16242937853107348,0.097048357781020389,0.03986797252926283,0.23163841807909602
Nowcasting,legacy_direct_exact_phase4_050,205,27,606,cde408a1d02a523b9012016ec909ca2e48e6b8162441e15f1061e2fbff340eed,<NA>,0.33333333333333331,0.34782608695652173,0.33898305084745761,-0.0049504950495049549,0.078764142732811127,0.06841575201825123,0.0049504950495049549
Nowcasting,direct_phase45_unweighted,205,27,606,cde408a1d02a523b9012016ec909ca2e48e6b8162441e15f1061e2fbff340eed,<NA>,1,0.13953488372093023,0.28846153846153844,-0.14191419141914197,0.18603133159268931,0.0099404788219471796,0.22442244224422442
Nowcasting,direct_phase45_sqrt_balance,205,27,606,cde408a1d02a523b9012016ec909ca2e48e6b8162441e15f1061e2fbff340eed,<NA>,1,0.074303405572755415,0.16713091922005571,-0.32013201320132018,0.11553524804177545,-0.038515524673230273,0.47359735973597356
Nowcasting,direct_phase45_full_balance,205,27,606,cde408a1d02a523b9012016ec909ca2e48e6b8162441e15f1061e2fbff340eed,<NA>,1,0.10212765957446808,0.22140221402214022,-0.2227722772277228,0.15404699738903394,-0.012703402463078384,0.32838283828382836
Nowcasting,legacy_direct_exact_phase4_050,206,27,1167,24c3cb1dcd6506f71266c0e15aa9aaa36812e03c8ac94c0a95790bbe33452271,-0.4642857142857143,0.1206896551724138,0.19123931623931625,0.1416863362182009,0.00085689802913457847,0.021076148817082946,0.038215164544324082,-0.00085689802913452295
Nowcasting,direct_phase45_unweighted,206,27,1167,24c3cb1dcd6506f71266c0e15aa9aaa36812e03c8ac94c0a95790bbe33452271,-0.76011560693641622,0.70689655172413801,0.34221334221334221,0.50159299084030273,-0.08311910882604967,0.092897794083062896,0.05528243314795353,0.15509854327335054
Nowcasting,direct_phase45_sqrt_balance,206,27,1167,24c3cb1dcd6506f71266c0e15aa9aaa36812e03c8ac94c0a95790bbe33452271,-0.85416666666666663,0.8362068965517242,0.23163694737298798,0.42058533999697106,-0.26649528706083975,0.057819481680071477,-0.005438051028138019,0.40874035989717222
Nowcasting,direct_phase45_full_balance,206,27,1167,24c3cb1dcd6506f71266c0e15aa9aaa36812e03c8ac94c0a95790bbe33452271,-0.81212121212121213,0.7931034482758621,0.28732496817603204,0.47412739524818642,-0.16709511568123392,0.081487230139692418,0.028117774777905169,0.26563838903170528
Nowcasting,legacy_direct_exact_phase4_050,207,27,593,16b3ae926d019952f1eb3b5a25680a39a2b93cf3c9264babcf7ab1711093d620,<NA>,0.25,0.35294117647058826,0.28301886792452829,0.0050590219224283528,0.058937054631828967,0.070686849288983056,-0.0050590219224282973
Nowcasting,direct_phase45_unweighted,207,27,593,16b3ae926d019952f1eb3b5a25680a39a2b93cf3c9264babcf7ab1711093d620,<NA>,0.72222222222222221,0.19771863117870722,0.35040431266846361,-0.19730185497470487,0.09563869094747951,0.01401424499701337,0.2951096121416526
Nowcasting,direct_phase45_sqrt_balance,207,27,593,16b3ae926d019952f1eb3b5a25680a39a2b93cf3c9264babcf7ab1711093d620,<NA>,0.91666666666666663,0.15942028985507245,0.31609195402298851,-0.37099494097807761,0.078929136975455227,-0.030906145785539574,0.52613827993254647
Nowcasting,direct_phase45_full_balance,207,27,593,16b3ae926d019952f1eb3b5a25680a39a2b93cf3c9264babcf7ab1711093d620,<NA>,0.83333333333333337,0.16528925619834711,0.31847133757961782,-0.31703204047217542,0.078879651623119496,-0.016546171618593397,0.45025295109612146
Nowcasting,legacy_direct_exact_phase4_050,208,27,1172,21f92125056f405c9355c2901497283ab0782339e330d9c80efd9139f0aa0f7c,-0.36842105263157898,0.070422535211267609,0.12129054520358869,0.084670791117487071,0.0025597269624573205,0.012616078019971194,0.024748401939979042,-0.0025597269624573205
Nowcasting,direct_phase45_unweighted,208,27,1172,21f92125056f405c9355c2901497283ab0782339e330d9c80efd9139f0aa0f7c,-0.65895953757225434,0.81690140845070425,0.45582877959927137,0.62797036354562552,-0.046928327645051171,0.11754672261724361,0.078881996073653343,0.095563139931740593
Nowcasting,direct_phase45_sqrt_balance,208,27,1172,21f92125056f405c9355c2901497283ab0782339e330d9c80efd9139f0aa0f7c,-0.80937972768532529,0.87323943661971837,0.28604538536045382,0.495068019927769,-0.24146757679180886,0.065870148035901604,0.0032261679336131055,0.35068259385665523
Nowcasting,direct_phase45_full_balance,208,27,1172,21f92125056f405c9355c2901497283ab0782339e330d9c80efd9139f0aa0f7c,-0.74226804123711343,0.86619718309859162,0.37094630515683147,0.575998400559804,-0.12627986348122866,0.10088199867894468,0.047310700258705013,0.20221843003412965
Nowcasting,legacy_direct_exact_phase4_050,209,27,749,3a01f005db44b682b3e5818966afa9295c52021ad562fb4d7f79968c45db5411,-0.40000000000000002,0.13095238095238093,0.2072398190045249,0.15370253059047109,0.0040053404539385218,0.02349593495934954,0.042015648151166263,-0.0040053404539385773
Nowcasting,direct_phase45_unweighted,209,27,749,3a01f005db44b682b3e5818966afa9295c52021ad562fb4d7f79968c45db5411,-0.7137404580152672,0.88095238095238104,0.40999659979598779,0.61225350575111903,-0.088117489986648923,0.11810975609756094,0.064086297988653923,0.15086782376502006
Nowcasting,direct_phase45_sqrt_balance,209,27,749,3a01f005db44b682b3e5818966afa9295c52021ad562fb4d7f79968c45db5411,-0.80568720379146919,0.9642857142857143,0.300581260172053,0.5260603023731043,-0.2429906542056075,0.083932926829268256,0.0075619909601287449,0.34579439252336452
Nowcasting,direct_phase45_full_balance,209,27,749,3a01f005db44b682b3e5818966afa9295c52021ad562fb4d7f79968c45db5411,-0.78333333333333333,0.91666666666666674,0.32782193958664552,0.54550803233398137,-0.18958611481975968,0.092510162601626006,0.026304663720327665,0.27369826435247002
Nowcasting,legacy_direct_exact_phase4_050,210,27,1292,2dcc48bd752aea82cc89dada002c9427b4fd8a0e1a0f5a63a88e067061f19ea5,-0.33333333333333337,0.17791411042944785,0.27626641651031891,0.20755106659255043,0.010835913312693513,0.032850241545893721,0.056428874109010596,-0.010835913312693513
Nowcasting,direct_phase45_unweighted,210,27,1292,2dcc48bd752aea82cc89dada002c9427b4fd8a0e1a0f5a63a88e067061f19ea5,-0.68271954674220958,0.68098159509202461,0.42191340518056342,0.54955696250752362,-0.073529411764705843,0.092229123533471402,0.070672381056399225,0.10061919504643962
Nowcasting,direct_phase45_sqrt_balance,210,27,1292,2dcc48bd752aea82cc89dada002c9427b4fd8a0e1a0f5a63a88e067061f19ea5,-0.80389429763560505,0.85889570552147243,0.30753276920524308,0.50656622690762376,-0.28095975232198139,0.065396825396825453,0.0054608691715617996,0.33900928792569657
Nowcasting,direct_phase45_full_balance,210,27,1292,2dcc48bd752aea82cc89dada002c9427b4fd8a0e1a0f5a63a88e067061f19ea5,-0.76853526220614832,0.77914110429447858,0.34534677749012127,0.52346336410947236,-0.18653250773993801,0.077819185645272626,0.034749840056479908,0.23065015479876155
Nowcasting,legacy_direct_exact_phase4_050,211,27,1288,f6154c115e96d0f9c6247c4b912a630bed746aede429d036604728739275adb4,<NA>,0,0,0,-0.0015527950310558758,-0.00062344139650877262,-0.00026216445545523825,0.0015527950310558758
Nowcasting,direct_phase45_unweighted,211,27,1288,f6154c115e96d0f9c6247c4b912a630bed746aede429d036604728739275adb4,<NA>,0.14035087719298245,0.064516129032258063,0.095465393794749401,-0.073757763975155322,0.0029804873780460706,0.0056011318711619573,0.13586956521739135
Nowcasting,direct_phase45_sqrt_balance,211,27,1288,f6154c115e96d0f9c6247c4b912a630bed746aede429d036604728739275adb4,<NA>,0.42105263157894735,0.078947368421052627,0.1540436456996149,-0.24301242236024845,0.00021328258301611669,-0.022601961043623109,0.39052795031055898
Nowcasting,direct_phase45_full_balance,211,27,1288,f6154c115e96d0f9c6247c4b912a630bed746aede429d036604728739275adb4,<NA>,0.40350877192982454,0.11358024691358025,0.19965277777777779,-0.13742236024844723,0.0385330533315833,0.0049127916759566514,0.23447204968944102
Nowcasting,legacy_direct_exact_phase4_050,212,27,1639,65f8e101b65a84034b23a5cc8e99c9670ae570bd4f0b0aa343cffc272b58a8f4,-0.47169811320754718,0.10121457489878542,0.16266666666666668,0.11934984505118593,0,0.016003054949727202,0.03230753894996688,0
Nowcasting,direct_phase45_unweighted,212,27,1639,65f8e101b65a84034b23a5cc8e99c9670ae570bd4f0b0aa343cffc272b58a8f4,-0.63879003558718861,0.80971659919028338,0.47785414091470946,0.63970248364311055,-0.046369737644905484,0.10976245403796642,0.08292344382331257,0.097010372178157445
Nowcasting,direct_phase45_sqrt_balance,212,27,1639,65f8e101b65a84034b23a5cc8e99c9670ae570bd4f0b0aa343cffc272b58a8f4,-0.77589641434262946,0.89878542510121462,0.3357122302158273,0.54962281011026959,-0.23306894447834048,0.065780626264694053,0.012914111470615108,0.33984136668700426
Nowcasting,direct_phase45_full_balance,212,27,1639,65f8e101b65a84034b23a5cc8e99c9670ae570bd4f0b0aa343cffc272b58a8f4,-0.71577574967405477,0.87044534412955465,0.40598027613412224,0.60594639504831238,-0.13056741915802317,0.093178328753533268,0.051688459061430769,0.20378279438682123
Nowcasting,legacy_direct_exact_phase4_050,213,27,865,ba319a1cb9b2a5f62a61cf49b02a31fb6f82cc942eebebc247e9ed39e9253c1b,<NA>,0.15789473684210525,0.24324324324324326,0.18367346938775511,0.0011560693641617936,0.036106680843522976,0.048279326255336374,-0.0011560693641618491
Nowcasting,direct_phase45_unweighted,213,27,865,ba319a1cb9b2a5f62a61cf49b02a31fb6f82cc942eebebc247e9ed39e9253c1b,<NA>,0.38596491228070173,0.1981981981981982,0.27989821882951654,-0.097109826589595438,0.051878433457380857,0.026227476010905693,0.1398843930635838
Nowcasting,direct_phase45_sqrt_balance,213,27,865,ba319a1cb9b2a5f62a61cf49b02a31fb6f82cc942eebebc247e9ed39e9253c1b,<NA>,0.64912280701754388,0.15644820295983086,0.28726708074534163,-0.29710982658959545,0.038543328017012213,-0.022575580674114054,0.39537572254335257
Nowcasting,direct_phase45_full_balance,213,27,865,ba319a1cb9b2a5f62a61cf49b02a31fb6f82cc942eebebc247e9ed39e9253c1b,<NA>,0.59649122807017541,0.18784530386740331,0.31894934333958724,-0.19884393063583822,0.062422470317207157,0.0057589508689821489,0.27398843930635836
