delta3,delta4,n_rows,ordinal_mae,balanced_accuracy,phase4_support,phase4_recall,phase3plus_precision,phase3plus_recall,distribution_discrepancy,actual_phase1_count,actual_phase2_count,actual_phase3_count,actual_phase4_count,actual_phase5_count,predicted_phase1_count,predicted_phase2_count,predicted_phase3_count,predicted_phase4_count,predicted_phase5_count,ordinal_mae_change,balanced_accuracy_change,phase4_recall_change,phase3plus_precision_change,phase3plus_recall_change,distribution_discrepancy_change,offset_l1,mae_improved,phase4_recall_improved,balanced_accuracy_not_lower,phase3plus_precision_within_tolerance,phase3plus_recall_within_tolerance,accepted,selection_rank,selected
-0.080000000000000002,0,496,0.40927419354838712,0.33914602987421383,30,0,0.8540540540540541,0.53559322033898304,0.47983870967741943,9,192,265,30,0,0,311,185,0,0,-0.012096774193548376,0.037848860062893064,0,0.18738738738738747,-0.31186440677966099,0.03629032258064524,0.080000000000000002,True,False,True,True,False,False,<NA>,False
-0.080000000000000002,0.01,496,0.40927419354838712,0.33914602987421383,30,0,0.8540540540540541,0.53559322033898304,0.47983870967741943,9,192,265,30,0,0,311,185,0,0,-0.012096774193548376,0.037848860062893064,0,0.18738738738738747,-0.31186440677966099,0.03629032258064524,0.089999999999999997,True,False,True,True,False,False,<NA>,False
-0.070000000000000007,0.070000000000000007,496,0.41129032258064518,0.39602004716981132,30,0.26666666666666666,0.85929648241206025,0.57966101694915251,0.42338709677419356,9,192,265,30,0,0,297,170,29,0,-0.010080645161290314,0.094722877358490554,0.26666666666666666,0.19262981574539362,-0.26779661016949152,-0.020161290322580627,0.14000000000000001,True,True,True,True,False,False,<NA>,False
-0.040000000000000001,0.080000000000000002,496,0.41129032258064518,0.39551886792452834,30,0.29999999999999999,0.80158730158730163,0.68474576271186438,0.25,9,192,265,30,0,0,244,212,40,0,-0.010080645161290314,0.094221698113207575,0.29999999999999999,0.134920634920635,-0.16271186440677965,-0.19354838709677419,0.12,True,True,True,True,False,False,<NA>,False
-0.080000000000000002,0.02,496,0.41129032258064518,0.33820263364779873,30,0,0.8540540540540541,0.53559322033898304,0.47983870967741943,9,192,265,30,0,0,311,184,1,0,-0.010080645161290314,0.03690546383647797,0,0.18738738738738747,-0.31186440677966099,0.03629032258064524,0.10000000000000001,True,False,True,True,False,False,<NA>,False
-0.080000000000000002,0.029999999999999999,496,0.41532258064516131,0.34370577830188681,30,0.033333333333333333,0.8540540540540541,0.53559322033898304,0.47983870967741943,9,192,265,30,0,0,311,180,5,0,-0.0060483870967741882,0.042408608490566047,0.033333333333333333,0.18738738738738747,-0.31186440677966099,0.03629032258064524,0.11,True,True,True,True,False,False,<NA>,False
-0.059999999999999998,0.080000000000000002,496,0.41733870967741937,0.39950373427672958,30,0.29999999999999999,0.85308056872037918,0.61016949152542377,0.41532258064516125,9,192,265,30,0,0,285,171,40,0,-0.0040322580645161255,0.098206564465408819,0.29999999999999999,0.18641390205371255,-0.23728813559322026,-0.028225806451612934,0.14000000000000001,True,True,True,True,False,False,<NA>,False
-0.029999999999999999,0.080000000000000002,496,0.4213709677419355,0.38457154088050316,30,0.29999999999999999,0.75432525951557095,0.73898305084745763,0.10080645161290322,9,192,265,30,0,0,207,249,40,0,0,0.083274371069182396,0.29999999999999999,0.087658592848904315,-0.1084745762711864,-0.342741935483871,0.11,False,True,True,True,False,False,<NA>,False
0,0.01,496,0.4213709677419355,0.30129716981132076,30,0,0.66666666666666663,0.84745762711864403,0.44354838709677419,9,192,265,30,0,0,121,375,0,0,0,0,0,0,0,0,0.01,False,False,True,True,True,False,<NA>,False
-0.02,0.080000000000000002,496,0.42338709677419356,0.37824783805031448,30,0.29999999999999999,0.72955974842767291,0.78644067796610173,0.092741935483870858,9,192,265,30,0,0,178,278,40,0,0.0020161290322580627,0.076950668238993714,0.29999999999999999,0.062893081761006275,-0.061016949152542299,-0.35080645161290336,0.10000000000000001,False,True,True,True,False,False,<NA>,False
-0.089999999999999997,0,496,0.42338709677419356,0.33433569182389938,30,0,0.86904761904761907,0.49491525423728816,0.54838709677419351,9,192,265,30,0,0,328,168,0,0,0.0020161290322580627,0.033038522012578619,0,0.20238095238095244,-0.35254237288135587,0.10483870967741932,0.089999999999999997,False,False,True,True,False,False,<NA>,False
-0.089999999999999997,0.01,496,0.42338709677419356,0.33433569182389938,30,0,0.86904761904761907,0.49491525423728816,0.54838709677419351,9,192,265,30,0,0,328,168,0,0,0.0020161290322580627,0.033038522012578619,0,0.20238095238095244,-0.35254237288135587,0.10483870967741932,0.099999999999999992,False,False,True,True,False,False,<NA>,False
0,0.02,496,0.42338709677419356,0.30035377358490567,30,0,0.66666666666666663,0.84745762711864403,0.43951612903225801,9,192,265,30,0,0,121,374,1,0,0.0020161290322580627,-0.00094339622641509413,0,0,0,-0.004032258064516181,0.02,False,False,False,True,True,False,<NA>,False
-0.080000000000000002,0.050000000000000003,496,0.42540322580645162,0.3759384827044025,30,0.20000000000000001,0.8540540540540541,0.53559322033898304,0.47983870967741943,9,192,265,30,0,0,311,165,20,0,0.0040322580645161255,0.074641312893081735,0.20000000000000001,0.18738738738738747,-0.31186440677966099,0.03629032258064524,0.13,False,True,True,True,False,False,<NA>,False
-0.080000000000000002,0.059999999999999998,496,0.42540322580645162,0.3759384827044025,30,0.20000000000000001,0.8540540540540541,0.53559322033898304,0.47983870967741943,9,192,265,30,0,0,311,165,20,0,0.0040322580645161255,0.074641312893081735,0.20000000000000001,0.18738738738738747,-0.31186440677966099,0.03629032258064524,0.14000000000000001,False,True,True,True,False,False,<NA>,False
