condition,layer,split,feature,target_rows,total_neighbor_slots,observed_slots,original_missing_slots,imputed_slots,remaining_missing_slots,effective_nonmissing_slots,rows_with_effective_mean,rows_all_missing,own_history_source_count,same_country_source_count,global_source_count,imputation_month_gap_min,imputation_month_gap_median,imputation_month_gap_max,imputation_distance_km_min,imputation_distance_km_median,imputation_distance_km_max
knn5_spatial_means,nowcasting_layer2,test,shortwave_radiation_sum_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,price_index_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_battles_w10_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_violence_w5,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_explosions_w10,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,CC.PER.RNK,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_violence_w5,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,shortwave_radiation_sum_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_battles_w10,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_battles_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,nightlight_mean_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_battles_w5,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_battles_w5,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_violence_w10,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_violence,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,infra_index,1170,5850,0,5850,5850,0,5850,1170,0,3451,197,2202,1,10,67,0,0,14010.788026117223
knn5_spatial_means,nowcasting_layer2,test,fatalities_explosions_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,temperature_z_score,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_explosions_w10_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,NY.GDP.PCAP.KD,1170,5850,3449,2401,2401,0,5850,1170,0,1673,89,639,0,7,68,0,0,779.13014264887966
knn5_spatial_means,nowcasting_layer2,test,fatalities_explosions_w5,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,precipitation_sum_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,WFP_Price_Volatility,1170,5850,2136,3714,3714,0,5850,1170,0,1359,62,2293,0,0,68,0,286.052837120297,13517.502590837674
knn5_spatial_means,nowcasting_layer2,test,nightlight_mean_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,GOSIF_GPP_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
d200_spatial_means,layer1_shared,train,elevation,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,infra_index_m12_l12,4405,133756,50419,83337,66791,16546,117210,3751,654,24341,11882,30568,12,12,56,0,55.087137034720215,11696.500788699854
d200_spatial_means,layer1_shared,train,infra_index_s12_l12,4405,133756,50419,83337,66791,16546,117210,3751,654,24341,11882,30568,12,12,56,0,55.087137034720215,11696.500788699854
d200_spatial_means,layer1_shared,train,market_access,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,nitrogen_5-15cm_mean,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,phh2o_5-15cm_mean,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,cec_5-15cm_mean,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,cfvo_5-15cm_mean,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,soc_5-15cm_mean,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_4000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_7000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_9000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_10000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_12000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_17000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_19000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_25000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_30000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_31000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_32000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_33000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_34000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_36000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_40000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,aez_groupid_43000,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,slope,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,estimated_population,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,cropland,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,rangeland,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,area,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,es_urban_pop,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,urban_area,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,distance_to_river,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,ruggedness_index,4405,133756,74942,58814,58814,0,133756,4396,9,58814,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,train,fews_ipc_ha,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,WFP_Price_Change_l12,4405,133756,46195,87561,87561,0,133756,4396,9,25783,15159,46619,12,12,68,0,91.587401219093863,13585.653912237631
d200_spatial_means,layer1_shared,train,WFP_Price_Volatility_l12,4405,133756,45962,87794,87794,0,133756,4396,9,25439,15066,47289,12,12,68,0,97.489921216114865,13926.983124254481
d200_spatial_means,layer1_shared,train,fatalities_battles_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_explosions_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_violence_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_battles_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_explosions_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_violence_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,precipitation_sum_l12,4405,133756,55515,78241,78241,0,133756,4396,9,29092,46842,2307,12,12,68,0,51.007663246457348,13981.012510853379
d200_spatial_means,layer1_shared,train,soil_moisture_mean_l12,4405,133756,55515,78241,78241,0,133756,4396,9,29092,46842,2307,12,12,68,0,51.007663246457348,13981.012510853379
d200_spatial_means,layer1_shared,train,shortwave_radiation_sum_l12,4405,133756,60221,73535,73535,0,133756,4396,9,30188,43020,327,12,12,68,0,36.271890962422013,11471.491870218333
d200_spatial_means,layer1_shared,train,temperature_2m_mean_l12,4405,133756,55515,78241,78241,0,133756,4396,9,29092,46842,2307,12,12,68,0,51.007663246457348,13981.012510853379
d200_spatial_means,layer1_shared,train,price_index_l12,4405,133756,72284,61472,61472,0,133756,4396,9,36993,23740,739,12,16,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,rainfall_chirps_l12,4405,133756,37275,96481,96481,0,133756,4396,9,20063,28503,47915,12,12,67,0,335.10391250570234,14706.60738564502
d200_spatial_means,layer1_shared,train,nightlight_mean_l12,4405,133756,58696,75060,75060,0,133756,4396,9,29748,18119,27193,12,13,68,0,49.531071480981325,14434.676759317961
d200_spatial_means,layer1_shared,train,EVI_l12,4405,133756,33952,99804,83258,16546,117210,3751,654,15337,38847,29074,12,12,54,0,106.77804223047619,14706.60738564502
d200_spatial_means,layer1_shared,train,fatalities_battles_w5_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_explosions_w5_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_violence_w5_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_battles_w5_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_explosions_w5_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_violence_w5_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_battles_w10_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_explosions_w10_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,fatalities_violence_w10_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_battles_w10_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_explosions_w10_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,event_count_violence_w10_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,rainfall_chirps_z_l12,4405,133756,37275,96481,96481,0,133756,4396,9,20063,28503,47915,12,12,67,0,335.10391250570234,14706.60738564502
d200_spatial_means,layer1_shared,train,temperature_2m_mean_z_l12,4405,133756,55515,78241,78241,0,133756,4396,9,29092,46842,2307,12,12,68,0,51.007663246457348,13981.012510853379
d200_spatial_means,layer1_shared,train,GOSIF_GPP_l12,4405,133756,74942,58814,58814,0,133756,4396,9,38746,19952,116,12,17,68,0,0,11471.491870218333
d200_spatial_means,layer1_shared,train,WFP_Price_Change_s12_l12,4405,133756,32669,101087,68476,32611,101145,3110,1295,17766,12937,37773,12,12,42,0,106.94056858552258,13773.002902233982
d200_spatial_means,layer1_shared,train,WFP_Price_Volatility_s12_l12,4405,133756,31759,101997,69386,32611,101145,3110,1295,18094,12742,38550,12,12,44,0,106.94056858552258,13926.983124254481
d200_spatial_means,layer1_shared,train,fatalities_battles_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_explosions_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_violence_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_battles_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_explosions_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_violence_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,precipitation_sum_s12_l12,4405,133756,41819,91937,59326,32611,101145,3110,1295,18700,38709,1917,12,12,42,0,55.729232080187174,13981.012510853379
d200_spatial_means,layer1_shared,train,soil_moisture_mean_s12_l12,4405,133756,41819,91937,59326,32611,101145,3110,1295,18700,38709,1917,12,12,42,0,55.729232080187174,13981.012510853379
d200_spatial_means,layer1_shared,train,shortwave_radiation_sum_s12_l12,4405,133756,41819,91937,59326,32611,101145,3110,1295,18700,38709,1917,12,12,42,0,55.729232080187174,13981.012510853379
d200_spatial_means,layer1_shared,train,temperature_2m_mean_s12_l12,4405,133756,41819,91937,59326,32611,101145,3110,1295,18700,38709,1917,12,12,42,0,55.729232080187174,13981.012510853379
d200_spatial_means,layer1_shared,train,price_index_s12_l12,4405,133756,55113,78643,46032,32611,101145,3110,1295,24838,20435,759,12,13,42,0,0,2877.9880190917802
d200_spatial_means,layer1_shared,train,rainfall_chirps_s12_l12,4405,133756,27388,106368,73757,32611,101145,3110,1295,11820,25138,36799,12,12,42,0,474.56655715539006,14706.60738564502
d200_spatial_means,layer1_shared,train,nightlight_mean_s12_l12,4405,133756,44080,89676,57065,32611,101145,3110,1295,18862,15188,23015,12,12,42,0,70.863494372762005,14434.676759317961
d200_spatial_means,layer1_shared,train,EVI_s12_l12,4405,133756,16186,117570,45983,71587,62169,2081,2324,4853,22651,18479,12,12,32,0,660.95804385033591,14706.60738564502
d200_spatial_means,layer1_shared,train,fatalities_battles_w5_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_explosions_w5_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_violence_w5_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_battles_w5_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_explosions_w5_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_violence_w5_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_battles_w10_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_explosions_w10_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,fatalities_violence_w10_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_battles_w10_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_explosions_w10_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,event_count_violence_w10_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,rainfall_chirps_z_s12_l12,4405,133756,27388,106368,73757,32611,101145,3110,1295,11820,25138,36799,12,12,42,0,474.56655715539006,14706.60738564502
d200_spatial_means,layer1_shared,train,temperature_2m_mean_z_s12_l12,4405,133756,41819,91937,59326,32611,101145,3110,1295,18700,38709,1917,12,12,42,0,55.729232080187174,13981.012510853379
d200_spatial_means,layer1_shared,train,GOSIF_GPP_s12_l12,4405,133756,57762,75994,43383,32611,101145,3110,1295,26112,17164,107,12,15,42,0,0,1482.6375851511461
d200_spatial_means,layer1_shared,train,NY.GDP.PCAP.KD_l12,4405,133756,816,132940,45177,87763,45993,1484,2921,17,5381,39779,12,13,17,0,2445.1614462426942,15338.732426013694
d200_spatial_means,layer1_shared,train,cpi_l12,4405,133756,709,133047,45284,87763,45993,1484,2921,17,4010,41257,12,13,17,0,2443.8595632793185,15338.732426013694
d200_spatial_means,layer1_shared,train,GDP_l12,4405,133756,816,132940,45177,87763,45993,1484,2921,17,5381,39779,12,13,17,0,2445.1614462426942,15338.732426013694
d200_spatial_means,layer1_shared,train,CPI_l12,4405,133756,709,133047,45284,87763,45993,1484,2921,17,4010,41257,12,13,17,0,2443.8595632793185,15338.732426013694
d200_spatial_means,layer1_shared,train,infra_index_l12,4405,133756,626,133130,45367,87763,45993,1484,2921,17,5169,40181,12,13,17,0,2443.8595632793185,15338.732426013694
d200_spatial_means,layer1_shared,train,CC.PER.RNK_l12,4405,133756,838,132918,45155,87763,45993,1484,2921,17,5617,39521,12,13,17,0,2445.4749581855972,15338.732426013694
d200_spatial_means,layer1_shared,train,gini_l12,4405,133756,709,133047,45284,87763,45993,1484,2921,17,4010,41257,12,13,17,0,2443.8595632793185,15338.732426013694
d200_spatial_means,layer1_shared,test,elevation,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,infra_index_m12_l12,1170,30409,0,30409,30409,0,30409,1169,1,18802,979,10628,13,22,69,0,0,14102.039797528183
d200_spatial_means,layer1_shared,test,infra_index_s12_l12,1170,30409,0,30409,30409,0,30409,1169,1,18802,979,10628,13,22,69,0,0,14102.039797528183
d200_spatial_means,layer1_shared,test,market_access,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,nitrogen_5-15cm_mean,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,phh2o_5-15cm_mean,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,cec_5-15cm_mean,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,cfvo_5-15cm_mean,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,soc_5-15cm_mean,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_4000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_7000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_9000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_10000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_12000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_17000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_19000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_25000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_30000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_31000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_32000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_33000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_34000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_36000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_40000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,aez_groupid_43000,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,slope,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,estimated_population,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,cropland,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,rangeland,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,area,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,es_urban_pop,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,urban_area,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,distance_to_river,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,ruggedness_index,1170,30409,15946,14463,14463,0,30409,1169,1,14463,0,0,,,,0,0,0
d200_spatial_means,layer1_shared,test,fews_ipc_ha,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,WFP_Price_Change_l12,1170,30409,7822,22587,22587,0,30409,1169,1,9809,204,12574,12,12,81,0,212.52501946055429,13517.502590837674
d200_spatial_means,layer1_shared,test,WFP_Price_Volatility_l12,1170,30409,7817,22592,22592,0,30409,1169,1,9721,282,12589,12,12,81,0,212.52501946055429,13517.502590837674
d200_spatial_means,layer1_shared,test,fatalities_battles_l12,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,fatalities_explosions_l12,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,fatalities_violence_l12,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,event_count_battles_l12,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,event_count_explosions_l12,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,event_count_violence_l12,1170,30409,15946,14463,14463,0,30409,1169,1,14285,178,0,12,27,81,0,0,388.02655633837884
d200_spatial_means,layer1_shared,test,precipitation_sum_l12,1170,30409,12209,18200,18200,0,30409,1169,1,10482,7012,706,12,16,81,0,0,2877.9880190917802
d200_spatial_means,layer1_shared,test,soil_moisture_mean_l12,1170,30409,12209,18200,18200,0,30409,1169,1,10482,7012,706,12,16,81,0,0,2877.9880190917802
