delta3,delta4,n_rows,ordinal_mae,balanced_accuracy,phase4_support,phase4_recall,phase3plus_precision,phase3plus_recall,distribution_discrepancy,actual_phase1_count,actual_phase2_count,actual_phase3_count,actual_phase4_count,actual_phase5_count,predicted_phase1_count,predicted_phase2_count,predicted_phase3_count,predicted_phase4_count,predicted_phase5_count,ordinal_mae_change,balanced_accuracy_change,phase4_recall_change,phase3plus_precision_change,phase3plus_recall_change,distribution_discrepancy_change,offset_l1,mae_improved,phase4_recall_improved,balanced_accuracy_not_lower,phase3plus_precision_within_tolerance,phase3plus_recall_within_tolerance,accepted,selection_rank,selected
-0.14000000000000001,0.059999999999999998,959,0.5172054223149114,0.33739983974358978,48,0.1875,0.91061452513966479,0.29107142857142859,0.81334723670490094,9,390,512,48,0,0,780,135,44,0,0.16266944734098021,-0.0096579527243589314,0.1875,0.14780617599355472,-0.42678571428571427,0.694473409801877,0.20000000000000001,False,True,False,True,False,False,<NA>,False
-0.14999999999999999,0.040000000000000001,959,0.5172054223149114,0.3054887820512821,48,0.041666666666666664,0.90909090909090906,0.26785714285714285,0.8425443169968716,9,390,512,48,0,0,794,147,18,0,0.16266944734098021,-0.041569010416666607,0.041666666666666664,0.146282559944799,-0.45000000000000001,0.72367049009384765,0.19,False,True,False,True,False,False,<NA>,False
-0.16,0,959,0.5172054223149114,0.2963541666666667,48,0,0.91156462585034015,0.2392857142857143,0.88008342022940556,9,390,512,48,0,0,812,147,0,0,0.16266944734098021,-0.050703625801282015,0,0.14875627670423008,-0.47857142857142854,0.76120959332638161,0.16,False,False,False,True,False,False,<NA>,False
-0.16,0.01,959,0.5172054223149114,0.2963541666666667,48,0,0.91156462585034015,0.2392857142857143,0.88008342022940556,9,390,512,48,0,0,812,147,0,0,0.16266944734098021,-0.050703625801282015,0,0.14875627670423008,-0.47857142857142854,0.76120959332638161,0.17000000000000001,False,False,False,True,False,False,<NA>,False
-0.16,0.02,959,0.52033368091762255,0.2948893229166667,48,0,0.91156462585034015,0.2392857142857143,0.88008342022940567,9,390,512,48,0,0,812,144,3,0,0.16579770594369136,-0.052168469551282015,0,0.14875627670423008,-0.47857142857142854,0.76120959332638172,0.17999999999999999,False,False,False,True,False,False,<NA>,False
-0.14000000000000001,0.070000000000000007,959,0.52137643378519294,0.34065504807692309,48,0.20833333333333334,0.91061452513966479,0.29107142857142859,0.81751824817518248,9,390,512,48,0,0,780,129,50,0,0.16684045881126175,-0.0064027443910256165,0.20833333333333334,0.14780617599355472,-0.42678571428571427,0.69864442127215853,0.21000000000000002,False,True,False,True,False,False,<NA>,False
-0.13,0.080000000000000002,959,0.52241918665276332,0.35742938701923083,48,0.29166666666666669,0.91145833333333337,0.3125,0.83211678832116787,9,390,512,48,0,0,767,122,70,0,0.16788321167883213,0.010371594551282115,0.29166666666666669,0.14864998418722331,-0.40535714285714286,0.71324296141814392,0.21000000000000002,False,True,True,True,False,False,<NA>,False
-0.070000000000000007,0.10000000000000001,959,0.52346193952033371,0.38588741987179487,48,0.4375,0.84905660377358494,0.48214285714285715,0.73409801876955161,9,390,512,48,0,0,641,169,149,0,0.16892596454640252,0.038829627403846156,0.4375,0.086248254627474874,-0.23571428571428571,0.61522419186652766,0.17000000000000001,False,True,True,True,False,False,<NA>,False
-0.11,0.089999999999999997,959,0.52346193952033371,0.35976812900641025,48,0.3125,0.90086206896551724,0.37321428571428572,0.81334723670490094,9,390,512,48,0,0,727,131,101,0,0.16892596454640252,0.012710336538461542,0.3125,0.13805371981940717,-0.34464285714285714,0.694473409801877,0.20000000000000001,False,True,True,True,False,False,<NA>,False
-0.14999999999999999,0.050000000000000003,959,0.52346193952033371,0.32192758413461542,48,0.125,0.90909090909090906,0.26785714285714285,0.84254431699687171,9,390,512,48,0,0,794,133,32,0,0.16892596454640252,-0.025130208333333293,0.125,0.146282559944799,-0.45000000000000001,0.72367049009384776,0.20000000000000001,False,True,False,True,False,False,<NA>,False
-0.16,0.029999999999999999,959,0.52346193952033371,0.29814453125000001,48,0.020833333333333332,0.91156462585034015,0.2392857142857143,0.88008342022940567,9,390,512,48,0,0,812,139,8,0,0.16892596454640252,-0.0489132612179487,0.020833333333333332,0.14875627670423008,-0.47857142857142854,0.76120959332638172,0.19,False,True,False,True,False,False,<NA>,False
-0.14999999999999999,0.059999999999999998,959,0.52971845672575602,0.33315805288461542,48,0.1875,0.90909090909090906,0.26785714285714285,0.84254431699687171,9,390,512,48,0,0,794,121,44,0,0.17518248175182483,-0.013899739583333293,0.1875,0.146282559944799,-0.45000000000000001,0.72367049009384776,0.20999999999999999,False,True,False,True,False,False,<NA>,False
-0.16,0.040000000000000001,959,0.53180396246089678,0.30042317708333338,48,0.041666666666666664,0.91156462585034015,0.2392857142857143,0.88008342022940556,9,390,512,48,0,0,812,129,18,0,0.17726798748696559,-0.04663461538461533,0.041666666666666664,0.14875627670423008,-0.47857142857142854,0.76120959332638161,0.20000000000000001,False,True,False,True,False,False,<NA>,False
-0.12,0.089999999999999997,959,0.53388946819603755,0.35744941907051281,48,0.3125,0.90995260663507105,0.34285714285714286,0.85088633993743501,9,390,512,48,0,0,748,113,98,0,0.17935349322210636,0.010391626602564097,0.3125,0.14714425748896098,-0.375,0.73201251303441106,0.20999999999999999,False,True,True,True,False,False,<NA>,False
-0.14000000000000001,0.080000000000000002,959,0.53388946819603755,0.35367588141025647,48,0.29166666666666669,0.91061452513966479,0.29107142857142859,0.85922836287799798,9,390,512,48,0,0,780,109,70,0,0.17935349322210636,0.0066180889423077538,0.29166666666666669,0.14780617599355472,-0.42678571428571427,0.74035453597497403,0.22000000000000003,False,True,True,True,False,False,<NA>,False
-0.14999999999999999,0.070000000000000007,959,0.53388946819603755,0.33641326121794873,48,0.20833333333333334,0.90909090909090906,0.26785714285714285,0.84671532846715325,9,390,512,48,0,0,794,115,50,0,0.17935349322210636,-0.010644531249999978,0.20833333333333334,0.146282559944799,-0.45000000000000001,0.7278415015641293,0.22,False,True,False,True,False,False,<NA>,False
0,0.11,959,0.53493222106360794,0.40353565705128203,48,0.58333333333333337,0.7632575757575758,0.71964285714285714,0.46506777893639206,9,390,512,48,0,0,431,298,230,0,0.18039624608967675,0.056477864583333315,0.58333333333333337,0.00044922661146573617,0.0017857142857142794,0.34619395203336811,0.11,False,True,True,True,True,False,<NA>,False
-0.17000000000000001,0,959,0.53493222106360794,0.28933543669871797,48,0,0.91269841269841268,0.20535714285714285,0.92387904066736193,9,390,512,48,0,0,833,126,0,0,0.18039624608967675,-0.057722355769230738,0,0.14989006355230261,-0.51249999999999996,0.80500521376433798,0.17000000000000001,False,False,False,True,False,False,<NA>,False
-0.17000000000000001,0.01,959,0.53493222106360794,0.28933543669871797,48,0,0.91269841269841268,0.20535714285714285,0.92387904066736193,9,390,512,48,0,0,833,126,0,0,0.18039624608967675,-0.057722355769230738,0,0.14989006355230261,-0.51249999999999996,0.80500521376433798,0.18000000000000002,False,False,False,True,False,False,<NA>,False
-0.089999999999999997,0.10000000000000001,959,0.53597497393117832,0.38103715945512817,48,0.4375,0.87591240875912413,0.42857142857142855,0.81751824817518248,9,390,512,48,0,0,685,129,145,0,0.18143899895724713,0.03397936698717946,0.4375,0.11310405961301406,-0.28928571428571431,0.69864442127215853,0.19,False,True,True,True,False,False,<NA>,False
-0.080000000000000002,0.10000000000000001,959,0.53597497393117832,0.37984525240384615,48,0.4375,0.84899328859060408,0.45178571428571429,0.77163712200208545,9,390,512,48,0,0,661,151,147,0,0.18143899895724713,0.032787459935897434,0.4375,0.086184939444494013,-0.26607142857142857,0.6527632950990615,0.17999999999999999,False,True,True,True,False,False,<NA>,False
-0.16,0.050000000000000003,959,0.53701772679874871,0.3173502604166667,48,0.125,0.91156462585034015,0.2392857142857143,0.88008342022940556,9,390,512,48,0,0,812,116,31,0,0.18248175182481752,-0.029707532051282015,0.125,0.14875627670423008,-0.47857142857142854,0.76120959332638161,0.21000000000000002,False,True,False,True,False,False,<NA>,False
-0.17000000000000001,0.02,959,0.53806047966631909,0.28787059294871797,48,0,0.91269841269841268,0.20535714285714285,0.92387904066736182,9,390,512,48,0,0,833,123,3,0,0.1835245046923879,-0.059187199519230738,0,0.14989006355230261,-0.51249999999999996,0.80500521376433787,0.19,False,False,False,True,False,False,<NA>,False
-0.17000000000000001,0.029999999999999999,959,0.54118873826903025,0.29112580128205129,48,0.020833333333333332,0.91269841269841268,0.20535714285714285,0.92387904066736182,9,390,512,48,0,0,833,118,8,0,0.18665276329509906,-0.055931991185897423,0.020833333333333332,0.14989006355230261,-0.51249999999999996,0.80500521376433787,0.20000000000000001,False,True,False,True,False,False,<NA>,False
-0.10000000000000001,0.10000000000000001,959,0.54223149113660063,0.37463942307692311,48,0.41666666666666669,0.88715953307392992,0.40714285714285714,0.84671532846715325,9,390,512,48,0,0,702,115,142,0,0.18769551616266944,0.027581630608974395,0.41666666666666669,0.12435118392781985,-0.31071428571428572,0.7278415015641293,0.20000000000000001,False,True,True,True,False,False,<NA>,False
-0.16,0.059999999999999998,959,0.54327424400417101,0.3285807291666667,48,0.1875,0.91216216216216217,0.24107142857142858,0.8779979144942649,9,390,512,48,0,0,811,104,44,0,0.18873826903023982,-0.018477063301282015,0.1875,0.14935381301605211,-0.47678571428571426,0.75912408759124095,0.22,False,True,False,True,False,False,<NA>,False
-0.14999999999999999,0.080000000000000002,959,0.54535974973931178,0.34520232371794873,48,0.27083333333333331,0.91017964071856283,0.27142857142857141,0.88216892596454632,9,390,512,48,0,0,792,98,69,0,0.19082377476538059,-0.0018554687499999778,0.27083333333333331,0.14737129157245277,-0.44642857142857145,0.76329509906152238,0.22999999999999998,False,True,False,True,False,False,<NA>,False
-0.13,0.089999999999999997,959,0.54640250260688217,0.35189553285256414,48,0.3125,0.91237113402061853,0.31607142857142856,0.8842544316996872,9,390,512,48,0,0,765,97,97,0,0.19186652763295098,0.0048377403846154299,0.3125,0.14956278487450847,-0.4017857142857143,0.76538060479666326,0.22,False,True,True,True,False,False,<NA>,False
-0.16,0.070000000000000007,959,0.54640250260688217,0.33217147435897437,48,0.20833333333333334,0.90604026845637586,0.24107142857142858,0.87591240875912413,9,390,512,48,0,0,810,101,48,0,0.19186652763295098,-0.014886318108974339,0.20833333333333334,0.1432319193102658,-0.47678571428571426,0.75703858185610018,0.23000000000000001,False,True,False,True,False,False,<NA>,False
-0.17000000000000001,0.040000000000000001,959,0.54953076120959332,0.29340444711538466,48,0.041666666666666664,0.91269841269841268,0.20535714285714285,0.92387904066736182,9,390,512,48,0,0,833,108,18,0,0.19499478623566213,-0.053653345352564052,0.041666666666666664,0.14989006355230261,-0.51249999999999996,0.80500521376433787,0.21000000000000002,False,True,False,True,False,False,<NA>,False
-0.01,0.11,959,0.55057351407716371,0.39725060096153852,48,0.58333333333333337,0.77002053388090352,0.6696428571428571,0.55057351407716371,9,390,512,48,0,0,472,257,230,0,0.19603753910323252,0.050192808493589813,0.58333333333333337,0.0072121847347934587,-0.048214285714285765,0.43169968717413976,0.12,False,True,True,True,False,False,<NA>,False
-0.11,0.10000000000000001,959,0.55057351407716371,0.37164963942307694,48,0.41666666666666669,0.90254237288135597,0.38035714285714284,0.88842544316996874,9,390,512,48,0,0,723,95,141,0,0.19603753910323252,0.024591846955128227,0.41666666666666669,0.1397340237352459,-0.33750000000000002,0.76955161626694479,0.21000000000000002,False,True,True,True,False,False,<NA>,False
-0.17999999999999999,0,959,0.55265901981230448,0.28118739983974361,48,0,0.90654205607476634,0.17321428571428571,0.96350364963503654,9,390,512,48,0,0,852,107,0,0,0.19812304483837329,-0.065870392628205099,0,0.14373370692865628,-0.54464285714285721,0.84462982273201259,0.17999999999999999,False,False,False,True,False,False,<NA>,False
-0.17999999999999999,0.01,959,0.55265901981230448,0.28118739983974361,48,0,0.90654205607476634,0.17321428571428571,0.96350364963503654,9,390,512,48,0,0,852,107,0,0,0.19812304483837329,-0.065870392628205099,0,0.14373370692865628,-0.54464285714285721,0.84462982273201259,0.19,False,False,False,True,False,False,<NA>,False
-0.17000000000000001,0.050000000000000003,959,0.55370177267987486,0.31081981169871797,48,0.125,0.91338582677165359,0.20714285714285716,0.92179353493222116,9,390,512,48,0,0,832,96,31,0,0.19916579770594367,-0.036237980769230738,0.125,0.15057747762554352,-0.51071428571428568,0.80291970802919721,0.22000000000000003,False,True,False,True,False,False,<NA>,False
-0.02,0.11,959,0.55474452554744524,0.39710036057692311,48,0.58333333333333337,0.78666666666666663,0.63214285714285712,0.6256517205422315,9,390,512,48,0,0,509,221,229,0,0.20020855057351405,0.050042568108974395,0.58333333333333337,0.02385831752055656,-0.085714285714285743,0.50677789363920756,0.13,False,True,True,True,False,False,<NA>,False
-0.17999999999999999,0.02,959,0.55578727841501563,0.27972255608974361,48,0,0.90654205607476634,0.17321428571428571,0.96350364963503665,9,390,512,48,0,0,852,104,3,0,0.20125130344108444,-0.067335236378205099,0,0.14373370692865628,-0.54464285714285721,0.8446298227320127,0.19999999999999998,False,False,False,True,False,False,<NA>,False
-0.16,0.080000000000000002,959,0.55683003128258601,0.34144881810897437,48,0.27083333333333331,0.9072847682119205,0.24464285714285713,0.90928050052137643,9,390,512,48,0,0,808,85,66,0,0.20229405630865482,-0.005608974358974339,0.27083333333333331,0.14447641906581044,-0.4732142857142857,0.79040667361835248,0.23999999999999999,False,True,False,True,False,False,<NA>,False
-0.14000000000000001,0.089999999999999997,959,0.5578727841501564,0.34814202724358978,48,0.3125,0.91061452513966479,0.29107142857142859,0.9113660062565172,9,390,512,48,0,0,780,84,95,0,0.20333680917622521,0.0010842347756410686,0.3125,0.14780617599355472,-0.42678571428571427,0.79249217935349325,0.23000000000000001,False,True,True,True,False,False,<NA>,False
-0.17000000000000001,0.059999999999999998,959,0.55891553701772678,0.32253856169871797,48,0.1875,0.91338582677165359,0.20714285714285716,0.92179353493222105,9,390,512,48,0,0,832,85,42,0,0.20437956204379559,-0.024519230769230738,0.1875,0.15057747762554352,-0.51071428571428568,0.8029197080291971,0.23000000000000001,False,True,False,True,False,False,<NA>,False
-0.17999999999999999,0.029999999999999999,959,0.55891553701772678,0.28297776442307693,48,0.020833333333333332,0.90654205607476634,0.17321428571428571,0.96350364963503643,9,390,512,48,0,0,852,99,8,0,0.20437956204379559,-0.064080028044871784,0.020833333333333332,0.14373370692865628,-0.54464285714285721,0.84462982273201248,0.20999999999999999,False,True,False,True,False,False,<NA>,False
-0.12,0.10000000000000001,959,0.55995828988529717,0.36981921073717949,48,0.41666666666666669,0.91121495327102808,0.3482142857142857,0.92387904066736193,9,390,512,48,0,0,745,78,136,0,0.20542231491136598,0.022761418269230782,0.41666666666666669,0.14840660412491802,-0.36964285714285716,0.80500521376433798,0.22,False,True,True,True,False,False,<NA>,False
-0.17000000000000001,0.070000000000000007,959,0.55995828988529717,0.32677033253205129,48,0.20833333333333334,0.9147286821705426,0.21071428571428572,0.91762252346193962,9,390,512,48,0,0,830,82,47,0,0.20542231491136598,-0.020287459935897423,0.20833333333333334,0.15192033302443253,-0.50714285714285712,0.79874869655891567,0.24000000000000002,False,True,False,True,False,False,<NA>,False
-0.029999999999999999,0.11,959,0.56412930135557871,0.39340945512820513,48,0.58333333333333337,0.79710144927536231,0.5892857142857143,0.694473409801877,9,390,512,48,0,0,545,188,226,0,0.20959332638164752,0.046351662660256421,0.58333333333333337,0.034293100129252241,-0.12857142857142856,0.57559958289885305,0.14000000000000001,False,True,True,True,False,False,<NA>,False
-0.14999999999999999,0.089999999999999997,959,0.56725755995828986,0.34487680288461542,48,0.3125,0.9107142857142857,0.27321428571428569,0.93430656934306566,9,390,512,48,0,0,791,73,95,0,0.21272158498435867,-0.0021809895833332926,0.3125,0.14790593656817563,-0.44464285714285717,0.81543274244004171,0.23999999999999999,False,True,False,True,False,False,<NA>,False
-0.17999999999999999,0.040000000000000001,959,0.56725755995828986,0.2852564102564103,48,0.041666666666666664,0.90654205607476634,0.17321428571428571,0.96350364963503643,9,390,512,48,0,0,852,89,18,0,0.21272158498435867,-0.061801382211538414,0.041666666666666664,0.14373370692865628,-0.54464285714285721,0.84462982273201248,0.22,False,True,False,True,False,False,<NA>,False
-0.13,0.10000000000000001,959,0.56934306569343063,0.36573016826923083,48,0.41666666666666669,0.91370558375634514,0.32142857142857145,0.95099061522419193,9,390,512,48,0,0,762,65,132,0,0.21480709071949944,0.018672375801282115,0.41666666666666669,0.15089723461023508,-0.39642857142857141,0.83211678832116798,0.23000000000000001,False,True,True,True,False,False,<NA>,False
-0.19,0,959,0.56934306569343063,0.27450420673076925,48,0,0.898876404494382,0.14285714285714285,1.0010427528675705,9,390,512,48,0,0,870,89,0,0,0.21480709071949944,-0.07255358573717946,0,0.13606805534827193,-0.57499999999999996,0.88216892596454655,0.19,False,False,False,True,False,False,<NA>,False
-0.19,0.01,959,0.56934306569343063,0.27450420673076925,48,0,0.898876404494382,0.14285714285714285,1.0010427528675705,9,390,512,48,0,0,870,89,0,0,0.21480709071949944,-0.07255358573717946,0,0.13606805534827193,-0.57499999999999996,0.88216892596454655,0.20000000000000001,False,False,False,True,False,False,<NA>,False
-0.040000000000000001,0.11,959,0.57038581856100101,0.39347205528846152,48,0.58333333333333337,0.80927835051546393,0.56071428571428572,0.74869655891553699,9,390,512,48,0,0,571,162,226,0,0.21584984358706982,0.046414262820512808,0.58333333333333337,0.046470001369353864,-0.15714285714285714,0.62982273201251304,0.14999999999999999,False,True,True,True,False,False,<NA>,False
-0.17000000000000001,0.080000000000000002,959,0.57038581856100101,0.33638321314102565,48,0.27083333333333331,0.90769230769230769,0.21071428571428572,0.94473409801876951,9,390,512,48,0,0,829,68,62,0,0.21584984358706982,-0.010674579326923062,0.27083333333333331,0.14488395854619762,-0.50714285714285712,0.82586027111574556,0.25,False,True,False,True,False,False,<NA>,False
-0.17999999999999999,0.050000000000000003,959,0.5714285714285714,0.30267177483974361,48,0.125,0.90654205607476634,0.17321428571428571,0.96350364963503643,9,390,512,48,0,0,852,77,30,0,0.21689259645464021,-0.044386017628205099,0.125,0.14373370692865628,-0.54464285714285721,0.84462982273201248,0.22999999999999998,False,True,False,True,False,False,<NA>,False
-0.050000000000000003,0.11,959,0.57247132429614178,0.3951522435897436,48,0.58333333333333337,0.82352941176470584,0.52500000000000002,0.79874869655891556,9,390,512,48,0,0,602,138,219,0,0.21793534932221059,0.04809445112179489,0.58333333333333337,0.060721062618595778,-0.19285714285714284,0.67987486965589161,0.16,False,True,True,True,False,False,<NA>,False
-0.19,0.02,959,0.57247132429614178,0.27303936298076925,48,0,0.898876404494382,0.14285714285714285,1.0010427528675705,9,390,512,48,0,0,870,86,3,0,0.21793534932221059,-0.07401842948717946,0,0.13606805534827193,-0.57499999999999996,0.88216892596454655,0.20999999999999999,False,False,False,True,False,False,<NA>,False
-0.059999999999999998,0.11,959,0.57351407716371217,0.39622145432692313,48,0.58333333333333337,0.83625730994152048,0.51071428571428568,0.8300312825860271,9,390,512,48,0,0,617,123,219,0,0.21897810218978098,0.049163661858974417,0.58333333333333337,0.073448960795410412,-0.20714285714285718,0.71115745568300315,0.16999999999999998,False,True,True,True,False,False,<NA>,False
-0.16,0.089999999999999997,959,0.57455683003128255,0.33835637019230774,48,0.29166666666666669,0.91082802547770703,0.25535714285714284,0.94890510948905094,9,390,512,48,0,0,802,66,91,0,0.22002085505735136,-0.0087014222756409687,0.29166666666666669,0.14801967633159696,-0.46250000000000002,0.83003128258602699,0.25,False,True,False,True,False,False,<NA>,False
-0.17999999999999999,0.059999999999999998,959,0.57559958289885294,0.31487880608974361,48,0.1875,0.90740740740740744,0.17499999999999999,0.96141814389989577,9,390,512,48,0,0,851,67,41,0,0.22106360792492175,-0.032178986378205099,0.1875,0.14459905826129738,-0.54285714285714293,0.84254431699687182,0.23999999999999999,False,True,False,True,False,False,<NA>,False
-0.19,0.029999999999999999,959,0.57559958289885294,0.27629457131410257,48,0.020833333333333332,0.898876404494382,0.14285714285714285,1.0010427528675705,9,390,512,48,0,0,870,81,8,0,0.22106360792492175,-0.070763221153846145,0.020833333333333332,0.13606805534827193,-0.57499999999999996,0.88216892596454655,0.22,False,True,False,True,False,False,<NA>,False
-0.089999999999999997,0.11,959,0.57664233576642332,0.3968349358974359,48,0.58333333333333337,0.87410071942446044,0.43392857142857144,0.92387904066736182,9,390,512,48,0,0,681,78,200,0,0.22210636079249213,0.049777143429487192,0.58333333333333337,0.11129237027835037,-0.28392857142857142,0.80500521376433787,0.20000000000000001,False,True,True,True,False,False,<NA>,False
-0.17999999999999999,0.070000000000000007,959,0.57664233576642332,0.31911057692307693,48,0.20833333333333334,0.90825688073394495,0.1767857142857143,0.959332638164755,9,390,512,48,0,0,850,64,45,0,0.22210636079249213,-0.027947215544871784,0.20833333333333334,0.14544853158783488,-0.54107142857142854,0.84045881126173105,0.25,False,True,False,True,False,False,<NA>,False
0,0.12,959,0.5776850886339937,0.3945838341346154,48,0.60416666666666663,0.7632575757575758,0.71964285714285714,0.55474452554744524,9,390,512,48,0,0,431,255,273,0,0.22314911366006251,0.047526041666666685,0.60416666666666663,0.00044922661146573617,0.0017857142857142794,0.43587069864442129,0.12,False,True,True,True,True,False,<NA>,False
-0.070000000000000007,0.11,959,0.57872784150156409,0.3953375400641026,48,0.58333333333333337,0.84735202492211836,0.48571428571428571,0.86965589155370171,9,390,512,48,0,0,638,104,217,0,0.2241918665276329,0.048279747596153888,0.58333333333333337,0.084543675776008298,-0.23214285714285715,0.75078206465067776,0.17999999999999999,False,True,True,True,False,False,<NA>,False
-0.14000000000000001,0.10000000000000001,959,0.58081334723670486,0.36197666266025647,48,0.41666666666666669,0.91160220994475138,0.29464285714285715,0.97810218978102192,9,390,512,48,0,0,778,52,129,0,0.22627737226277367,0.014918870192307754,0.41666666666666669,0.14879386079864132,-0.42321428571428571,0.85922836287799798,0.24000000000000002,False,True,True,True,False,False,<NA>,False
-0.080000000000000002,0.11,959,0.58185610010427524,0.39335436698717952,48,0.58333333333333337,0.85148514851485146,0.46071428571428569,0.89259645464025028,9,390,512,48,0,0,656,93,210,0,0.22732012513034405,0.046296574519230804,0.58333333333333337,0.088676799368741399,-0.25714285714285717,0.77372262773722633,0.19,False,True,True,True,False,False,<NA>,False
-0.10000000000000001,0.11,959,0.58185610010427524,0.39028445512820509,48,0.5625,0.88167938931297707,0.41249999999999998,0.94681960375391039,9,390,512,48,0,0,697,67,195,0,0.22732012513034405,0.043226662660256376,0.5625,0.118871040166867,-0.30535714285714288,0.82794577685088644,0.21000000000000002,False,True,True,True,False,False,<NA>,False
-0.17999999999999999,0.080000000000000002,959,0.58185610010427524,0.33082932692307693,48,0.27083333333333331,0.91150442477876104,0.18392857142857144,0.97601668404588116,9,390,512,48,0,0,846,53,60,0,0.22732012513034405,-0.016228465544871784,0.27083333333333331,0.14869607563265097,-0.53392857142857142,0.85714285714285721,0.26000000000000001,False,True,False,True,False,False,<NA>,False
-0.19,0.040000000000000001,959,0.58289885297184563,0.27857321714743594,48,0.041666666666666664,0.898876404494382,0.14285714285714285,1.0010427528675705,9,390,512,48,0,0,870,72,17,0,0.22836287799791444,-0.068484575320512775,0.041666666666666664,0.13606805534827193,-0.57499999999999996,0.88216892596454655,0.23000000000000001,False,True,False,True,False,False,<NA>,False
-0.11,0.11,959,0.5849843587069864,0.38483323317307694,48,0.54166666666666663,0.90416666666666667,0.38750000000000001,0.98227320125130346,9,390,512,48,0,0,719,50,190,0,0.23044838373305521,0.037775440705128227,0.54166666666666663,0.14135831752055661,-0.33035714285714285,0.86339937434827951,0.22,False,True,True,True,False,False,<NA>,False
-0.17000000000000001,0.089999999999999997,959,0.58706986444212717,0.33377904647435902,48,0.29166666666666669,0.91111111111111109,0.21964285714285714,0.98227320125130335,9,390,512,48,0,0,824,50,85,0,0.23253388946819598,-0.013278745993589691,0.29166666666666669,0.14830276196500103,-0.49821428571428572,0.8633993743482794,0.26000000000000001,False,True,False,True,False,False,<NA>,False
-0.20000000000000001,0,959,0.58706986444212717,0.26876752804487181,48,0,0.921875,0.10535714285714286,1.0531803962460895,9,390,512,48,0,0,895,64,0,0,0.23253388946819598,-0.078290264423076905,0,0.15906665085388993,-0.61250000000000004,0.93430656934306555,0.20000000000000001,False,False,False,True,False,False,<NA>,False
-0.20000000000000001,0.01,959,0.58706986444212717,0.26876752804487181,48,0,0.921875,0.10535714285714286,1.0531803962460895,9,390,512,48,0,0,895,64,0,0,0.23253388946819598,-0.078290264423076905,0,0.15906665085388993,-0.61250000000000004,0.93430656934306555,0.21000000000000002,False,False,False,True,False,False,<NA>,False
-0.12,0.11,959,0.58811261730969755,0.38544421073717949,48,0.54166666666666663,0.91402714932126694,0.36071428571428571,1.0052137643378518,9,390,512,48,0,0,738,39,182,0,0.23357664233576636,0.038386418269230782,0.54166666666666663,0.15121880017515688,-0.35714285714285715,0.88633993743482786,0.22999999999999998,False,True,True,True,False,False,<NA>,False
-0.19,0.050000000000000003,959,0.58915537017726793,0.29534755608974361,48,0.125,0.88888888888888884,0.14285714285714285,0.99895724713242962,9,390,512,48,0,0,869,60,30,0,0.23461939520333674,-0.051710236378205099,0.125,0.12608053974277877,-0.57499999999999996,0.88008342022940567,0.23999999999999999,False,True,False,True,False,False,<NA>,False
-0.14999999999999999,0.10000000000000001,959,0.59019812304483832,0.3587114383012821,48,0.41666666666666669,0.9107142857142857,0.27321428571428569,1.0010427528675705,9,390,512,48,0,0,791,41,127,0,0.23566214807090713,0.011653645833333393,0.41666666666666669,0.14790593656817563,-0.44464285714285717,0.88216892596454655,0.25,False,True,True,True,False,False,<NA>,False
-0.20000000000000001,0.02,959,0.59019812304483832,0.26730268429487181,48,0,0.921875,0.10535714285714286,1.0531803962460895,9,390,512,48,0,0,895,61,3,0,0.23566214807090713,-0.079755108173076905,0,0.15906665085388993,-0.61250000000000004,0.93430656934306555,0.22,False,False,False,True,False,False,<NA>,False
-0.02,0.12,959,0.5922836287799792,0.38912510016025637,48,0.60416666666666663,0.78761061946902655,0.63571428571428568,0.70490093847758084,9,390,512,48,0,0,507,183,269,0,0.23774765380604801,0.042067307692307654,0.60416666666666663,0.024802270322916486,-0.082142857142857184,0.58602711157455689,0.13999999999999999,False,True,True,True,False,False,<NA>,False
-0.19,0.080000000000000002,959,0.5922836287799792,0.32643479567307693,48,0.27083333333333331,0.89690721649484539,0.15535714285714286,0.99687174139728896,9,390,512,48,0,0,862,43,54,0,0.23774765380604801,-0.020622996794871784,0.27083333333333331,0.13409886734873533,-0.5625,0.87799791449426501,0.27000000000000002,False,True,False,True,False,False,<NA>,False
-0.19,0.070000000000000007,959,0.5922836287799792,0.31276292067307693,48,0.20833333333333334,0.89130434782608692,0.14642857142857144,0.99478623566214808,9,390,512,48,0,0,867,49,43,0,0.23774765380604801,-0.034294871794871784,0.20833333333333334,0.12849599867997685,-0.5714285714285714,0.87591240875912413,0.26000000000000001,False,True,False,True,False,False,<NA>,False
-0.19,0.059999999999999998,959,0.5922836287799792,0.30804286858974361,48,0.1875,0.88888888888888884,0.14285714285714285,0.99895724713242962,9,390,512,48,0,0,869,51,39,0,0.23774765380604801,-0.039014923878205099,0.1875,0.12608053974277877,-0.57499999999999996,0.88008342022940567,0.25,False,True,False,True,False,False,<NA>,False
-0.20000000000000001,0.029999999999999999,959,0.59332638164754958,0.27055789262820512,48,0.020833333333333332,0.921875,0.10535714285714286,1.0531803962460895,9,390,512,48,0,0,895,56,8,0,0.23879040667361839,-0.07649989983974359,0.020833333333333332,0.15906665085388993,-0.61250000000000004,0.93430656934306555,0.23000000000000001,False,True,False,True,False,False,<NA>,False
