model,area_id,country_code_3,n_test_dates,accuracy,precision,recall,R2(p3),actual_phase3plus_count,predicted_phase3plus_count,true_positive,false_positive,false_negative,true_negative,precision_undefined_reason,recall_undefined_reason,r2_undefined_reason,nonpositive_cumulative_prediction_count
Forecasting,1771,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1772,AFG,3,1,1,1,0.07000011683,3,3,3,0,0,0,,,,0
Forecasting,1773,AFG,3,0.6666666667,1,1,0.6400000327,3,3,3,0,0,0,,,,0
Forecasting,1774,AFG,2,0.5,1,1,-0.7777774599,2,2,2,0,0,0,,,,0
Forecasting,1776,AFG,2,0.5,1,1,-8.999998951,2,2,2,0,0,0,,,,0
Forecasting,1777,AFG,2,0.5,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Forecasting,1778,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1779,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1781,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1782,AFG,2,0.5,1,1,-0.0844445165,2,2,2,0,0,0,,,,0
Forecasting,1783,AFG,2,1,1,1,-0.04000097275,2,2,2,0,0,0,,,,0
Forecasting,1784,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1785,AFG,3,1,1,1,-0.2415382778,3,3,3,0,0,0,,,,0
Forecasting,1786,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1787,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1788,PAK,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Forecasting,1789,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1791,AFG,2,1,1,1,-0.7777774387,2,2,2,0,0,0,,,,0
Forecasting,1792,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1793,AFG,2,0.5,1,1,-1.960000267,2,2,2,0,0,0,,,,0
Forecasting,1794,PAK,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Forecasting,1795,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1796,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1797,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1798,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1799,AFG,2,1,1,1,-28.51999891,2,2,2,0,0,0,,,,0
Forecasting,1800,AFG,2,1,1,1,-4.199998379,2,2,2,0,0,0,,,,0
Forecasting,1802,AFG,2,1,1,1,-2.102221879,2,2,2,0,0,0,,,,0
Forecasting,1803,AFG,2,1,1,1,-1.604444404,2,2,2,0,0,0,,,,0
Forecasting,1804,AFG,3,1,1,1,-1.580000014,3,3,3,0,0,0,,,,0
Forecasting,1806,AFG,2,1,1,1,0.5999996185,2,2,2,0,0,0,,,,0
Forecasting,1808,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1809,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1810,AFG,2,1,1,1,-1.559998169,2,2,2,0,0,0,,,,0
Forecasting,1811,AFG,3,1,1,1,-10.10000031,3,3,3,0,0,0,,,,0
Forecasting,1813,AFG,3,1,1,1,-0.5599999571,3,3,3,0,0,0,,,,0
Forecasting,1814,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1815,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1817,AFG,3,1,1,1,-2.014999471,3,3,3,0,0,0,,,,0
Forecasting,1818,AFG,3,1,1,1,0.6999997139,3,3,3,0,0,0,,,,0
Forecasting,1819,AFG,2,0.5,1,1,-1.568888577,2,2,2,0,0,0,,,,0
Forecasting,1820,AFG,2,0.5,1,1,-0.3244446415,2,2,2,0,0,0,,,,0
Forecasting,1821,AFG,2,0.5,1,1,-0.2888886028,2,2,2,0,0,0,,,,0
Forecasting,1822,AFG,3,1,1,1,-2.219999795,3,3,3,0,0,0,,,,0
Forecasting,1824,AFG,2,1,1,1,,2,2,2,0,0,0,,,constant_actual_phase3plus_share,0
Forecasting,1825,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1826,PAK,3,1,1,1,-0.06153845604,3,3,3,0,0,0,,,,0
Forecasting,1827,PAK,3,1,1,1,-0.06153845604,3,3,3,0,0,0,,,,0
Forecasting,1829,AFG,2,1,1,1,-0.2088887448,2,2,2,0,0,0,,,,0
Forecasting,1830,AFG,3,1,1,1,-3.814999381,3,3,3,0,0,0,,,,0
Forecasting,1831,AFG,3,1,1,1,-2.493333203,3,3,3,0,0,0,,,,0
Forecasting,1832,AFG,2,0.5,1,1,-0.6088892534,2,2,2,0,0,0,,,,0
Forecasting,1835,PAK,3,1,1,1,-1.313333681,3,3,3,0,0,0,,,,0
Forecasting,1836,PAK,3,1,1,1,-0.9999996662,3,3,3,0,0,0,,,,0
Forecasting,1838,AFG,2,1,1,1,-0.2888890478,2,2,2,0,0,0,,,,0
Forecasting,1839,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1841,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1843,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1844,AFG,3,1,1,1,0.1599995279,3,3,3,0,0,0,,,,0
Forecasting,1845,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1846,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1848,AFG,2,1,1,1,-0.004444467757,2,2,2,0,0,0,,,,0
Forecasting,1849,AFG,3,0.6666666667,1,1,0.1830770177,3,3,3,0,0,0,,,,0
Forecasting,1850,AFG,3,1,1,1,-0.559999671,3,3,3,0,0,0,,,,0
Forecasting,1851,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1852,AFG,2,0,1,1,-40.59999542,2,2,2,0,0,0,,,,0
Forecasting,1853,AFG,2,1,1,1,0.07500004768,2,2,2,0,0,0,,,,0
Forecasting,1854,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1855,AFG,2,0,1,1,-15.64000031,2,2,2,0,0,0,,,,0
Forecasting,1856,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1857,AFG,3,1,1,1,-0.4150001085,3,3,3,0,0,0,,,,0
Forecasting,1858,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1859,AFG,3,1,1,1,-0.4949999499,3,3,3,0,0,0,,,,0
Forecasting,1860,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1863,AFG,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1864,AFG,2,1,1,1,-3.419999318,2,2,2,0,0,0,,,,0
Forecasting,1865,PAK,3,1,1,1,0.002499944568,3,3,3,0,0,0,,,,0
Forecasting,1866,PAK,3,1,1,1,0.002499944568,3,3,3,0,0,0,,,,0
Forecasting,1867,AFG,3,1,1,1,-1.009999868,3,3,3,0,0,0,,,,0
Forecasting,1868,AFG,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1870,AFG,3,1,1,1,-1.774999785,3,3,3,0,0,0,,,,0
Forecasting,1871,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1872,PAK,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Forecasting,1873,TJK,2,0,1,1,-40.75999931,2,2,2,0,0,0,,,,0
Forecasting,1875,PAK,3,1,1,1,-0.5299999428,3,3,3,0,0,0,,,,0
Forecasting,1876,PAK,3,1,1,1,-0.4849998558,3,3,3,0,0,0,,,,0
Nowcasting,2,DOM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,5,DOM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,9,DOM,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,10,HTI,2,0.5,1,1,-1.108033313,2,2,2,0,0,0,,,,0
Nowcasting,11,HTI,2,0.5,1,1,-1.217451492,2,2,2,0,0,0,,,,0
Nowcasting,12,HTI,2,0.5,1,1,-1.217451492,2,2,2,0,0,0,,,,0
Nowcasting,13,HTI,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,16,HTI,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,19,HTI,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,20,HTI,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,21,HTI,2,1,1,1,-1.01512289,2,2,2,0,0,0,,,,0
Nowcasting,22,HTI,2,1,1,1,-0.8449904743,2,2,2,0,0,0,,,,0
Nowcasting,38,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,41,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,42,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,45,SLV,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,47,SLV,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,48,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,49,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,50,SLV,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,51,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,52,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,54,SLV,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,55,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,56,HND,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,57,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,58,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,59,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,60,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,63,SLV,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,65,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,66,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,67,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,68,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,69,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,70,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,71,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,72,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,73,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,74,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,75,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,76,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,77,SLV,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,78,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,79,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,80,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,81,GTM,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,82,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,83,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,86,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,87,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,90,GTM,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,91,GTM,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,92,GTM,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,93,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,94,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,99,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,100,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,109,GTM,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,110,GTM,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,111,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,112,GTM,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,113,GTM,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,114,GTM,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,136,COD,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,160,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,161,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,165,CAF,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,169,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,174,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,175,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,177,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,189,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,190,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,216,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,229,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,230,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,234,CAF,2,1,1,1,-0.06000029087,2,2,2,0,0,0,,,,0
Nowcasting,237,CAF,2,1,1,1,-0.7800000381,2,2,2,0,0,0,,,,0
Nowcasting,239,CAF,2,1,1,1,-0.300000453,2,2,2,0,0,0,,,,0
Nowcasting,242,COD,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,251,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,258,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,263,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,264,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,280,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,282,CAF,2,1,1,1,0.5999999619,2,2,2,0,0,0,,,,0
Nowcasting,283,CAF,2,1,1,1,0.5328000252,2,2,2,0,0,0,,,,0
Nowcasting,284,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,285,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,286,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,290,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,291,CAF,2,1,1,1,0.727999897,2,2,2,0,0,0,,,,0
Nowcasting,296,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,305,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,314,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,319,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,322,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,323,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,334,CAF,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,335,CAF,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,347,CAF,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,370,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,374,COD,1,0,,0,,1,0,0,0,1,0,no_predicted_phase3plus,,insufficient_observations,0
Nowcasting,391,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,409,COD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,410,COD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,413,COD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,417,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,420,COD,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,435,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,436,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,441,CAF,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,443,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,446,COD,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,451,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,452,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,459,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,471,COD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,472,COD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,492,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,494,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,495,SSD,2,0.5,1,1,-2.557530993,2,2,2,0,0,0,,,,0
Nowcasting,496,SSD,2,0.5,1,1,-2.557530993,2,2,2,0,0,0,,,,0
Nowcasting,512,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,513,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,518,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,519,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,520,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,521,SSD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,534,COD,2,0.5,0.5,1,-5.099999952,1,2,1,1,0,0,,,,0
Nowcasting,537,COD,2,0.5,0.5,1,-5.660000958,1,2,1,1,0,0,,,,0
Nowcasting,547,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,555,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,564,COD,3,0.3333333333,0.3333333333,1,-0.7799999428,1,3,1,2,0,0,,,,0
Nowcasting,565,COD,3,0.3333333333,0.3333333333,1,-0.7799999428,1,3,1,2,0,0,,,,0
Nowcasting,568,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,570,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,571,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,577,SSD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,578,SSD,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,586,COD,3,0.6666666667,0.6666666667,1,-0.7914287921,2,3,2,1,0,0,,,,0
Nowcasting,587,COD,3,0.3333333333,0.3333333333,1,-4.257474706e-08,1,3,1,2,0,0,,,,0
Nowcasting,591,COD,2,0.5,0.5,1,0.1999999762,1,2,1,1,0,0,,,,0
Nowcasting,592,COD,2,0.5,0.5,1,0.1999999762,1,2,1,1,0,0,,,,0
Nowcasting,598,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,602,COD,3,0.3333333333,0.3333333333,1,0.2046153566,1,3,1,2,0,0,,,,0
Nowcasting,605,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,606,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,607,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,608,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,609,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,611,COD,2,0.5,0.5,1,0.1135999931,1,2,1,1,0,0,,,,0
Nowcasting,613,COD,3,1,1,1,0.1642105387,1,1,1,0,0,2,,,,0
Nowcasting,614,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,615,COD,3,0.3333333333,0.3333333333,1,0.2046153566,1,3,1,2,0,0,,,,0
Nowcasting,616,COD,1,1,,,,0,0,0,0,0,1,no_predicted_phase3plus,no_actual_phase3plus,insufficient_observations,0
Nowcasting,618,COD,3,0.6666666667,0.5,1,0.337894785,1,2,1,1,0,1,,,,0
Nowcasting,623,COD,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,625,COD,3,0.6666666667,1,1,0.3828571245,1,1,1,0,0,2,,,,0
Nowcasting,626,COD,3,0.6666666667,1,1,0.3457143024,1,1,1,0,0,2,,,,0
Nowcasting,630,ZMB,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,633,ZMB,1,0,0,,,0,1,0,1,0,0,,no_actual_phase3plus,insufficient_observations,0
Nowcasting,634,COD,3,0.6666666667,0,,-4.400000715,0,1,0,1,0,2,,no_actual_phase3plus,,0
Nowcasting,637,SSD,2,0,1,1,-26.69999723,2,2,2,0,0,0,,,,0
Nowcasting,638,SSD,2,0,1,1,-26.69999723,2,2,2,0,0,0,,,,0
Nowcasting,639,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,640,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,642,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,643,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,644,COD,2,0,0,,-22.12000053,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,645,COD,2,0,0,,-22.12000053,0,2,0,2,0,0,,no_actual_phase3plus,,0
Nowcasting,646,COD,2,0.5,0.5,1,-0.2604081901,1,2,1,1,0,0,,,,0
Nowcasting,647,COD,2,0.5,0.5,1,-0.2604081901,1,2,1,1,0,0,,,,0
Nowcasting,649,COD,3,0.3333333333,0.3333333333,1,0.1784615676,1,3,1,2,0,0,,,,0
Nowcasting,650,COD,3,0.3333333333,0.3333333333,1,0.1046153841,1,3,1,2,0,0,,,,0
Nowcasting,651,BDI,3,0.6666666667,1,1,0.3485713564,1,1,1,0,0,2,,,,0
Nowcasting,652,BDI,3,0.6666666667,1,1,0.3485713564,1,1,1,0,0,2,,,,0
Nowcasting,654,COD,2,0.5,0.5,1,0.07499990761,1,2,1,1,0,0,,,,0
Nowcasting,655,COD,2,0.5,0.5,1,-0.1071999252,1,2,1,1,0,0,,,,0
Nowcasting,658,COD,2,0.5,0.5,1,-0.05795912762,1,2,1,1,0,0,,,,0
Nowcasting,661,COD,2,0.5,0.5,1,-0.0008163230273,1,2,1,1,0,0,,,,0
Nowcasting,668,SSD,2,0.5,0.5,1,-4.140000114,1,2,1,1,0,0,,,,0
Nowcasting,669,SSD,2,0.5,0.5,1,-4.140000114,1,2,1,1,0,0,,,,0
Nowcasting,670,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,671,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,672,SSD,2,1,1,1,-15.01999906,2,2,2,0,0,0,,,,0
Nowcasting,673,SSD,2,1,1,1,-15.01999906,2,2,2,0,0,0,,,,0
Nowcasting,674,BDI,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,675,BDI,1,1,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,676,BDI,3,0.6666666667,0.5,1,0.3249999061,1,2,1,1,0,1,,,,0
Nowcasting,677,BDI,3,0.6666666667,0.5,1,0.3249999061,1,2,1,1,0,1,,,,0
Nowcasting,678,SSD,2,0,0.5,1,-0.3368046996,1,2,1,1,0,0,,,,0
Nowcasting,679,SSD,2,0,0.5,1,-0.3368046996,1,2,1,1,0,0,,,,0
Nowcasting,680,COD,3,1,1,1,-1.695000054,3,3,3,0,0,0,,,,0
Nowcasting,681,COD,2,0.5,0.5,1,0.2749998808,1,2,1,1,0,0,,,,0
Nowcasting,682,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,683,SSD,1,0,1,1,,1,1,1,0,0,0,,,insufficient_observations,0
Nowcasting,684,COD,2,0.5,0.5,1,0.3200000393,1,2,1,1,0,0,,,,0
